Fold	SubFold	SentID	Order	Word	Segmentation	POS
4	B	78	1771	مننا	من+نا	PREP+PRON
4	B	78	1772	لما	لما	PART
4	B	78	1773	نكلم	نكلم	V
4	B	78	1774	حد	حد	NOUN
4	B	78	1775	و	و	CONJ
4	B	78	1776	نهتم	نهتم	V
4	B	78	1777	بيه	بي+ه	PREP+PRON
4	B	78	1778	جامد	جامد	ADJ
4	B	78	1779	.	.	PUNC
4	B	78	1780	و	و	CONJ
4	B	78	1781	ساعات	ساع+ات	NOUN+NSUFF
4	B	78	1782	بنحبه	ب+نحب+ه	PROG_PART+V+PRON
4	B	78	1783	،	،	PUNC
4	B	78	1784	بس	بس	PART
4	B	78	1785	بتبقي	ب+تبقي	PROG_PART+V
4	B	78	1786	عاوز	عاوز	ADJ
4	B	78	1787	تقوله	تقو+ل+ه	V+PREP+PRON
4	B	78	1788	انا	انا	PRON
4	B	78	1789	اسف	اسف	ADJ
4	B	78	1790	اني	ان+ي	PART+PRON
4	B	78	1791	حبيتك	حب+يت+ك	V+PRON+PRON
4	B	78	1792	.	.	PUNC
4	B	78	1793	EOS	EOS	EOS
4	B	79	1794	الاحترام	ال+احترام	DET+NOUN
4	B	79	1795	مش	مش	PART
4	B	79	1796	مقياس	مقياس	NOUN
4	B	79	1797	للحب	ل+ال+حب	PREP+DET+NOUN
4	B	79	1798	.	.	PUNC
4	B	79	1799	.	.	PUNC
4	B	79	1800	ممكن	ممكن	ADJ
4	B	79	1801	اكون	اكون	V
4	B	79	1802	بحترمك	ب+حترم+ك	PROG_PART+V+PRON
4	B	79	1803	بس	بس	PART
4	B	79	1804	بكرهك	ب+كره+ك	PROG_PART+V+PRON
4	B	79	1805	عادي	عادي	ADJ
4	B	79	1806	EOS	EOS	EOS
5	B	80	1807	ماهو	ما+هو	PART+PRON
5	B	80	1808	مفيش	م+في+ش	PART+PREP+NEG_PART
5	B	80	1809	#مسخره	#مسخره	HASH
5	B	80	1810	اكتر	اكتر	ADJ
5	B	80	1811	من	من	PREP
5	B	80	1812	انك	ان+ك	PART+PRON
5	B	80	1813	تلاقي	تلاقي	V
5	B	80	1814	#بنت	#بنت	HASH
5	B	80	1815	بتصلي	ب+تصلي	PROG_PART+V
5	B	80	1816	#استخاره	#استخاره	HASH
5	B	80	1817	عشان	عشان	PART
5	B	80	1818	محتاره	محتار+ه	ADJ+NSUFF
5	B	80	1819	تصاحب	تصاحب	V
5	B	80	1820	#ادهم	#ادهم	HASH
5	B	80	1821	ولا	و+لا	CONJ+PART
5	B	80	1822	#عمر	#عمر	HASH
5	B	80	1823	!	!	PUNC
5	B	80	1824	EOS	EOS	EOS
4	B	81	1825	@Osamawad_4	@Osamawad_4	MENTION
4	B	81	1826	مش	مش	PART
4	B	81	1827	عارفة	عارف+ة	ADJ+NSUFF
4	B	81	1828	ممكن	ممكن	ADJ
4	B	81	1829	.	.	PUNC
4	B	81	1830	انا	انا	PRON
4	B	81	1831	ما	ما	PART
4	B	81	1832	مرتش	مر+ت+ش	V+PRON+NEG_PART
4	B	81	1833	بالموضوع	ب+ال+موضوع	PREP+DET+NOUN
4	B	81	1834	ده	ده	PRON
4	B	81	1835	.	.	PUNC
4	B	81	1836	موقفي	موقف+ي	NOUN+PRON
4	B	81	1837	محدد	محدد	ADJ
4	B	81	1838	و	و	CONJ
4	B	81	1839	ثابت	ثابت	ADJ
4	B	81	1840	و	و	CONJ
4	B	81	1841	الحمد	ال+حمد	DET+NOUN
4	B	81	1842	لله	ل+الله	PREP+NOUN
4	B	81	1843	طلعت	طلع+ت	V+PRON
4	B	81	1844	صح	صح	NOUN
4	B	81	1845	!	!	PUNC
4	B	81	1846	!	!	PUNC
4	B	81	1847	حب	حب	NOUN
4	B	81	1848	الوطن	ال+وطن	DET+NOUN
4	B	81	1849	مفيهوش	م+في+هو+ش	PART+PREP+PRON+NEG_PART
4	B	81	1850	نغلط	نغلط	V
4	B	81	1851	و	و	CONJ
4	B	81	1852	نصلح	نصلح	V
4	B	81	1853	.	.	PUNC
4	B	81	1854	EOS	EOS	EOS
1	B	82	1855	انا	انا	PRON
1	B	82	1856	لما	لما	PART
1	B	82	1857	أموت	أموت	V
1	B	82	1858	مش	مش	PART
1	B	82	1859	هموت	ه+موت	FUT_PART+V
1	B	82	1860	من	من	PREP
1	B	82	1861	المرض	ال+مرض	DET+NOUN
1	B	82	1862	بتاعى	بتاع+ى	NOUN+PRON
1	B	82	1863	أنا	أنا	PRON
1	B	82	1864	لما	لما	PART
1	B	82	1865	أموت	أموت	V
1	B	82	1866	هموت	ه+موت	FUT_PART+V
1	B	82	1867	من	من	PREP
1	B	82	1868	المرض	ال+مرض	DET+NOUN
1	B	82	1869	اللى	اللى	PART
1	B	82	1870	عندكوا	عند+كوا	NOUN+PRON
1	B	82	1871	أنتوا	أنتوا	PRON
1	B	82	1872	EOS	EOS	EOS
2	B	83	1873	@lovly_y@Nour51728751	@lovly_y@Nour51728751	MENTION
2	B	83	1874	اللى	اللى	PART
2	B	83	1875	فاقعنى	فاقع+نى	ADJ+PRON
2	B	83	1876	انه	ان+ه	PART+PRON
2	B	83	1877	كمان	كمان	ADV
2	B	83	1878	لابس	لابس	ADJ
2	B	83	1879	الساعة	ال+ساع+ة	DET+NOUN+NSUFF
2	B	83	1880	(	(	PUNC
2	B	83	1881	اللى	اللى	PART
2	B	83	1882	هى	هى	PRON
2	B	83	1883	مش	مش	PART
2	B	83	1884	اوميجا	اوميجا	NOUN
2	B	83	1885	)	)	PUNC
2	B	83	1886	فى	فى	PREP
2	B	83	1887	ايده	ايد+ه	NOUN+PRON
2	B	83	1888	اليمين	ال+يمين	DET+NOUN
2	B	83	1889	-	-	PUNC
2	B	83	1890	ياعينى	يا+عين+ى	PART+NOUN+PRON
2	B	83	1891	على	على	PREP
2	B	83	1892	الورع	ال+ورع	DET+NOUN
2	B	83	1893	EOS	EOS	EOS
5	B	84	1894	عارفة	عارف+ة	ADJ+NSUFF
5	B	84	1895	احساس	احساس	NOUN
5	B	84	1896	اني	ان+ي	PART+PRON
5	B	84	1897	بفتكر	ب+فتكر	PROG_PART+V
5	B	84	1898	كلامك	كلام+ك	NOUN+PRON
5	B	84	1899	الوحش	ال+وحش	DET+ADJ
5	B	84	1900	ابقى	ابقى	V
5	B	84	1901	مش	مش	PART
5	B	84	1902	طايق	طايق	ADJ
5	B	84	1903	اشوفك	اشوف+ك	V+PRON
5	B	84	1904	و	و	CONJ
5	B	84	1905	افتكر	افتكر	V
5	B	84	1906	ضحكتك	ضحك+ت+ك	NOUN+NSUFF+PRON
5	B	84	1907	الحلوة	ال+حلو+ة	DET+ADJ+NSUFF
5	B	84	1908	فا	فا	CONJ
5	B	84	1909	توحشيني	توحش+ي+ني	V+PRON+PRON
5	B	84	1910	!	!	PUNC
5	B	84	1911	EOS	EOS	EOS
4	B	85	1912	لو	لو	PART
4	B	85	1913	مكنتش	م+كن+ت+ش	PART+V+PRON+NEG_PART
4	B	85	1914	هتخلف	ه+تخلف	FUT_PART+V
4	B	85	1915	عيل	عيل	NOUN
4	B	85	1916	تعرف	تعرف	V
4	B	85	1917	تربيه	تربي+ه	V+PRON
4	B	85	1918	صح	صح	NOUN
4	B	85	1919	يبقي	يبقي	V
4	B	85	1920	بلاش	بلاش	PART
4	B	85	1921	تقرف	تقرف	V
4	B	85	1922	المجتمع	ال+مجتمع	DET+NOUN
4	B	85	1923	بعيال	ب+عيال	PREP+NOUN
4	B	85	1924	زياده	زياد+ه	NOUN+NSUFF
4	B	85	1925	عدد	عدد	NOUN
4	B	85	1926	وخلاص	و+خلاص	CONJ+NOUN
4	B	85	1927	.	.	PUNC
4	B	85	1928	.	.	PUNC
4	B	85	1929	.	.	PUNC
4	B	85	1930	EOS	EOS	EOS
2	B	86	1931	العيادات	ال+عياد+ات	DET+NOUN+NSUFF
2	B	86	1932	النهاردة	ال+نهارد+ة	DET+NOUN+NSUFF
2	B	86	1933	كانت	كان+ت	V+PRON
2	B	86	1934	جامدة	جامد+ة	ADJ+NSUFF
2	B	86	1935	جدا	جد+ا	NOUN+CASE
2	B	86	1936	والاضراب	و+ال+اضراب	CONJ+DET+NOUN
2	B	86	1937	كان	كان	V
2	B	86	1938	هايل	هايل	ADJ
2	B	86	1939	الحقيقة	ال+حقيق+ة	DET+NOUN+NSUFF
2	B	86	1940	في	في	PREP
2	B	86	1941	مستشفي	مستشفي	NOUN
2	B	86	1942	راس	راس	NOUN
2	B	86	1943	التين	ال+تين	DET+NOUN
2	B	86	1944	العام	ال+عام	DET+ADJ
2	B	86	1945	EOS	EOS	EOS
3	B	87	1946	عندك	عند+ك	NOUN+PRON
3	B	87	1947	حد	حد	NOUN
3	B	87	1948	بيهتم	ب+يهتم	PROG_PART+V
3	B	87	1949	بيك	بي+ك	PREP+PRON
3	B	87	1950	و	و	CONJ
3	B	87	1951	بيخاف	ب+يخاف	PROG_PART+V
3	B	87	1952	عليك	علي+ك	PREP+PRON
3	B	87	1953	طب	طب	ADJ
3	B	87	1954	خلي	خل+ي	V+PRON
3	B	87	1955	بالك	بال+ك	NOUN+PRON
3	B	87	1956	منه	من+ه	PREP+PRON
3	B	87	1957	بقا	بقا	ADV
3	B	87	1958	عشان	عشان	PART
3	B	87	1959	ده	ده	PRON
3	B	87	1960	مفيش	م+في+ش	PART+PREP+NEG_PART
3	B	87	1961	منه	من+ه	PREP+PRON
3	B	87	1962	كتير	كتير	ADJ
3	B	87	1963	أو	أو	CONJ
3	B	87	1964	مفيش	م+في+ش	PART+PREP+NEG_PART
3	B	87	1965	منه	من+ه	PREP+PRON
3	B	87	1966	أصلن	أصل+ن	NOUN+CASE
3	B	87	1967	#حقييقة	#حقييقة	HASH
3	B	87	1968	EOS	EOS	EOS
2	B	88	1969	تحية	تحي+ة	NOUN+NSUFF
2	B	88	1970	لكل	ل+كل	PREP+NOUN
2	B	88	1971	واحد	واحد	NOUN
2	B	88	1972	كبر	كبر	V
2	B	88	1973	النهاردة	ال+نهارد+ة	DET+NOUN+NSUFF
2	B	88	1974	ومانزلش	و+ما+نزل+ش	CONJ+PART+V+NEG_PART
2	B	88	1975	،	،	PUNC
2	B	88	1976	تنزل	تنزل	V
2	B	88	1977	اول	اول	NUM
2	B	88	1978	يوم	يوم	NOUN
2	B	88	1979	!	!	PUNC
2	B	88	1980	!	!	PUNC
2	B	88	1981	دة	دة	PRON
2	B	88	1982	حتي	حتي	PART
2	B	88	1983	وحشة	وحش+ة	ADJ+NSUFF
2	B	88	1984	لما	لما	PART
2	B	88	1985	تتكتب	تتكتب	V
2	B	88	1986	في	في	PREP
2	B	88	1987	ال	ال	DET
2	B	88	1988	CV	CV	FOREIGN
2	B	88	1989	.	.	PUNC
2	B	88	1990	EOS	EOS	EOS
4	B	89	1991	إنت	إنت	PRON
4	B	89	1992	معصوم	معصوم	ADJ
4	B	89	1993	من	من	PREP
4	B	89	1994	الغلط	ال+غلط	DET+NOUN
4	B	89	1995	؟	؟	PUNC
4	B	89	1996	!	!	PUNC
4	B	89	1997	لاء	لاء	PART
4	B	89	1998	؟	؟	PUNC
4	B	89	1999	!	!	PUNC
4	B	89	2000	طب	طب	ADJ
4	B	89	2001	ليه	ليه	PART
4	B	89	2002	بقي	بقي	ADV
4	B	89	2003	بتحسسني	ب+تحسس+ني	PROG_PART+V+PRON
4	B	89	2004	لما	لما	PART
4	B	89	2005	بغلط	ب+غلط	PROG_PART+V
4	B	89	2006	إن	إن	PART
4	B	89	2007	دي	دي	PRON
4	B	89	2008	نهاية	نهاي+ة	NOUN+NSUFF
4	B	89	2009	العالم	ال+عالم	DET+NOUN
4	B	89	2010	يعني	يعني	ADV
4	B	89	2011	!	!	PUNC
4	B	89	2012	EOS	EOS	EOS
4	B	90	2013	بنفضل	ب+نفضل	PROG_PART+V
4	B	90	2014	نقول	نقول	V
4	B	90	2015	للناس	ل+ال+ناس	PREP+DET+NOUN
4	B	90	2016	مافيش	ما+في+ش	PART+PREP+NEG_PART
4	B	90	2017	حاجة	حاج+ة	NOUN+NSUFF
4	B	90	2018	تستاهل	تستاهل	V
4	B	90	2019	والمفروض	و+ال+مفروض	CONJ+DET+ADJ
4	B	90	2020	نقول	نقول	V
4	B	90	2021	لنفسنا	ل+نفس+نا	PREP+NOUN+PRON
4	B	90	2022	الأول	ال+أول	DET+NUM
4	B	90	2023	.	.	PUNC
4	B	90	2024	EOS	EOS	EOS
2	B	91	2025	أهو	أهو	PART
2	B	91	2026	الدكتور	ال+دكتور	DET+NOUN
2	B	91	2027	بتاع	بتاع	NOUN
2	B	91	2028	الإسكان	ال+إسكان	DET+NOUN
2	B	91	2029	بيقول	ب+يقول	PROG_PART+V
2	B	91	2030	أن	أن	PART
2	B	91	2031	الغير	ال+غير	DET+NOUN
2	B	91	2032	متزوجين	متزوج+ين	ADJ+NSUFF
2	B	91	2033	بيعملوا	ب+يعمل+وا	PROG_PART+V+PRON
2	B	91	2034	أزمة	أزم+ة	NOUN+NSUFF
2	B	91	2035	سكانية	سكاني+ة	ADJ+NSUFF
2	B	91	2036	،	،	PUNC
2	B	91	2037	وأنا	و+أنا	CONJ+PRON
2	B	91	2038	هقف	ه+قف	FUT_PART+V
2	B	91	2039	جنب	جنب	NOUN
2	B	91	2040	مصر	مصر	NOUN
2	B	91	2041	وهساعد	و+ه+ساعد	CONJ+FUT_PART+V
2	B	91	2042	في	في	PREP
2	B	91	2043	حل	حل	NOUN
2	B	91	2044	المشكلة	ال+مشكل+ة	DET+NOUN+NSUFF
2	B	91	2045	،	،	PUNC
2	B	91	2046	جوزونا	جوز+و+نا	V+PRON+PRON
2	B	91	2047	بقى	بقى	ADV
2	B	91	2048	EOS	EOS	EOS
5	B	92	2049	المراه	ال+مرا+ه	DET+NOUN+NSUFF
5	B	92	2050	مش	مش	PART
5	B	92	2051	عايزه	عايز+ه	ADJ+NSUFF
5	B	92	2052	احتفالات	احتفال+ات	NOUN+NSUFF
5	B	92	2053	المرأه	ال+مرأ+ه	DET+NOUN+NSUFF
5	B	92	2054	عايزه	عايز+ه	ADJ+NSUFF
5	B	92	2055	منك	من+ك	PREP+PRON
5	B	92	2056	احترام	احترام	NOUN
5	B	92	2057	وهى	و+هى	CONJ+PRON
5	B	92	2058	ماشيه	ماشي+ه	ADJ+NSUFF
5	B	92	2059	فشارع	ف+شارع	PREP+NOUN
5	B	92	2060	متعكسهاش	م+تعكس+ها+ش	PART+V+PRON+NEG_PART
5	B	92	2061	لو	لو	PART
5	B	92	2062	راكبه	راكب+ه	ADJ+NSUFF
5	B	92	2063	مواصلات	مواصل+ات	NOUN+NSUFF
5	B	92	2064	قوم	قوم	V
5	B	92	2065	انت	انت	PRON
5	B	92	2066	وهى	و+هى	CONJ+PRON
5	B	92	2067	تعد	تعد	V
5	B	92	2068	عايزه	عايز+ه	ADJ+NSUFF
5	B	92	2069	احترام	احترام	NOUN
5	B	92	2070	وبس	و+بس	CONJ+ADV
5	B	92	2071	EOS	EOS	EOS
1	B	93	2072	محدش	م+حد+ش	PART+NOUN+NEG_PART
1	B	93	2073	بيختار	ب+يختار	PROG_PART+V
1	B	93	2074	آهلة	آهل+ة	NOUN+PRON
1	B	93	2075	أو	أو	CONJ
1	B	93	2076	حياتة	حيا+ت+ة	NOUN+NSUFF+PRON
1	B	93	2077	بس	بس	PART
1	B	93	2078	بتقدر	ب+تقدر	PROG_PART+V
1	B	93	2079	تختار	تختار	V
1	B	93	2080	وتحدد	و+تحدد	CONJ+V
1	B	93	2081	صحابك	صحاب+ك	NOUN+PRON
1	B	93	2082	،	،	PUNC
1	B	93	2083	مستقبلك	مستقبل+ك	NOUN+PRON
1	B	93	2084	،	،	PUNC
1	B	93	2085	حلمك	حلم+ك	NOUN+PRON
1	B	93	2086	متخليش	م+تخل+ي+ش	PART+V+PRON+NEG_PART
1	B	93	2087	حد	حد	NOUN
1	B	93	2088	يحسسك	يحسس+ك	V+PRON
1	B	93	2089	انك	ان+ك	PART+PRON
1	B	93	2090	أقل	أقل	ADJ
1	B	93	2091	منة	من+ة	PREP+PRON
1	B	93	2092	مهما	مهما	PART
1	B	93	2093	كان	كان	V
1	B	93	2094	السبب	ال+سبب	DET+NOUN
1	B	93	2095	EOS	EOS	EOS
4	B	94	2096	ممكن	ممكن	ADJ
4	B	94	2097	يكون	يكون	V
4	B	94	2098	العيب	ال+عيب	DET+NOUN
4	B	94	2099	فينا	في+نا	PREP+PRON
4	B	94	2100	ان	ان	PART
4	B	94	2101	مش	مش	PART
4	B	94	2102	عاجبنا	عاجب+نا	ADJ+PRON
4	B	94	2103	حالنا	حال+نا	NOUN+PRON
4	B	94	2104	لازم	لازم	ADJ
4	B	94	2105	تبدأ	تبدأ	V
4	B	94	2106	تحب	تحب	V
4	B	94	2107	نفسك	نفس+ك	NOUN+PRON
4	B	94	2108	و	و	CONJ
4	B	94	2109	تشوفها	تشوف+ها	V+PRON
4	B	94	2110	حلوة	حلو+ة	ADJ+NSUFF
4	B	94	2111	عشان	عشان	PART
4	B	94	2112	الناس	ال+ناس	DET+NOUN
4	B	94	2113	كمان	كمان	ADV
4	B	94	2114	تشوفك	تشوف+ك	V+PRON
4	B	94	2115	كدة	كدة	ADV
4	B	94	2116	لأن	ل+أن	PREP+PART
4	B	94	2117	ببساطة	ب+بساط+ة	PREP+NOUN+NSUFF
4	B	94	2118	محدش	م+حد+ش	PART+NOUN+NEG_PART
4	B	94	2119	هيحبك	ه+يحب+ك	FUT_PART+V+PRON
4	B	94	2120	وانت	و+انت	CONJ+PRON
4	B	94	2121	مبتحبش	م+ب+تحب+ش	PART+PROG_PART+V+NEG_PART
4	B	94	2122	نفسك	نفس+ك	NOUN+PRON
4	B	94	2123	(	(	PUNC
4	B	94	2124	2	2	NUM
4	B	94	2125	)	)	PUNC
4	B	94	2126	EOS	EOS	EOS
3	B	95	2127	انتوا	انتوا	PRON
3	B	95	2128	مش	مش	PART
3	B	95	2129	متخيلين	متخيل+ين	ADJ+NSUFF
3	B	95	2130	انا	انا	PRON
3	B	95	2131	بكره	بكر+ه	NOUN+NSUFF
3	B	95	2132	الكليه	ال+كلي+ه	DET+NOUN+NSUFF
3	B	95	2133	ازاى	ازاى	PART
3	B	95	2134	.	.	PUNC
3	B	95	2135	.	.	PUNC
3	B	95	2136	.	.	PUNC
3	B	95	2137	انا	انا	PRON
3	B	95	2138	بمشى	ب+مشى	PROG_PART+V
3	B	95	2139	استخبى	استخبى	V
3	B	95	2140	من	من	PREP
3	B	95	2141	الناس	ال+ناس	DET+NOUN
3	B	95	2142	اللى	اللى	PART
3	B	95	2143	مبحبهاش	م+ب+حب+ها+ش	PART+PROG_PART+V+PRON+NEG_PART
3	B	95	2144	و	و	CONJ
3	B	95	2145	دول	دول	PRON
3	B	95	2146	كتير	كتير	ADJ
3	B	95	2147	EOS	EOS	EOS
5	B	96	2148	لما	لما	PART
5	B	96	2149	اجى	اجى	V
5	B	96	2150	اغسل	اغسل	V
5	B	96	2151	سنانى	سنان+ى	NOUN+PRON
5	B	96	2152	واشم	و+اشم	CONJ+V
5	B	96	2153	ريحة	ريح+ة	NOUN+NSUFF
5	B	96	2154	مجارى	مجارى	NOUN
5	B	96	2155	ف	ف	PREP
5	B	96	2156	ام	ام	NOUN
5	B	96	2157	المياة	ال+مياة	DET+NOUN
5	B	96	2158	تبقى	تبقى	V
5	B	96	2159	عيشة	عيش+ة	NOUN+NSUFF
5	B	96	2160	تقرف	تقرف	V
5	B	96	2161	حتى	حتى	PART
5	B	96	2162	المياة	ال+مياة	DET+NOUN
5	B	96	2163	مش	مش	PART
5	B	96	2164	عارفين	عارف+ين	ADJ+NSUFF
5	B	96	2165	نشربها	نشرب+ها	V+PRON
5	B	96	2166	اييييييييييييييييييييييييييييييييييييية	اييييييييييييييييييييييييييييييييييييية	PART
5	B	96	2167	الذل	ال+ذل	DET+NOUN
5	B	96	2168	دة	دة	PRON
5	B	96	2169	EOS	EOS	EOS
3	B	97	2170	ببقى	ب+بقى	PROG_PART+V
3	B	97	2171	محرج	محرج	ADJ
3	B	97	2172	من	من	PREP
3	B	97	2173	الناس	ال+ناس	DET+NOUN
3	B	97	2174	اللى	اللى	PART
3	B	97	2175	عمرى	عمر+ى	NOUN+PRON
3	B	97	2176	ماشوفت	ما+شوف+ت	PART+V+PRON
3	B	97	2177	منهم	من+هم	PREP+PRON
3	B	97	2178	حاجة	حاج+ة	NOUN+NSUFF
3	B	97	2179	وحشة	وحش+ة	ADJ+NSUFF
3	B	97	2180	بس	بس	PART
3	B	97	2181	فيه	في+ه	PREP+PRON
3	B	97	2182	حاجز	حاجز	NOUN
3	B	97	2183	نفسى	نفسى	ADJ
3	B	97	2184	ناحيتهم	ناحي+ت+هم	NOUN+NSUFF+PRON
3	B	97	2185	لمجرد	ل+مجرد	PREP+NOUN
3	B	97	2186	انهم	ان+هم	PART+PRON
3	B	97	2187	بيفكرونى	ب+يفكر+و+نى	PROG_PART+V+PRON+PRON
3	B	97	2188	بأيام	ب+أيام	PREP+NOUN
3	B	97	2189	زبالة	زبال+ة	NOUN+NSUFF
3	B	97	2190	.	.	PUNC
3	B	97	2191	EOS	EOS	EOS
1	B	98	2192	معنديش	م+عند+ي+ش	PART+NOUN+PRON+NEG_PART
1	B	98	2193	صحاب	صحاب	NOUN
1	B	98	2194	في	في	PREP
1	B	98	2195	الحقيقة	ال+حقيق+ة	DET+NOUN+NSUFF
1	B	98	2196	اخرج	اخرج	V
1	B	98	2197	معاهم	معا+هم	NOUN+PRON
1	B	98	2198	والكلام	و+ال+كلام	CONJ+DET+NOUN
1	B	98	2199	ده	ده	PRON
1	B	98	2200	عشان	عشان	PART
1	B	98	2201	كل	كل	NOUN
1	B	98	2202	اللي	اللي	PART
1	B	98	2203	اعرفهم	اعرف+هم	V+PRON
1	B	98	2204	في	في	PREP
1	B	98	2205	الحقيقة	ال+حقيق+ة	DET+NOUN+NSUFF
1	B	98	2206	بيكرهوا	ب+يكره+وا	PROG_PART+V+PRON
1	B	98	2207	بعض	بعض	NOUN
1	B	98	2208	وبيمثلوا	و+ب+يمثل+وا	CONJ+PROG_PART+V+PRON
1	B	98	2209	انهم	ان+هم	PART+PRON
1	B	98	2210	بيحبوا	ب+يحب+وا	PROG_PART+V+PRON
1	B	98	2211	بعض	بعض	NOUN
1	B	98	2212	.	.	PUNC
1	B	98	2213	.	.	PUNC
1	B	98	2214	EOS	EOS	EOS
4	B	99	2215	البنت	ال+بنت	DET+NOUN
4	B	99	2216	اللى	اللى	PART
4	B	99	2217	بتسكت	ب+تسكت	PROG_PART+V
4	B	99	2218	كتير	كتير	ADJ
4	B	99	2219	بتعيط	ب+تعيط	PROG_PART+V
4	B	99	2220	كتير	كتير	ADJ
4	B	99	2221	!	!	PUNC
4	B	99	2222	وربنا	و+رب+نا	CONJ+NOUN+PRON
4	B	99	2223	يكفيك	يكفي+ك	V+PRON
4	B	99	2224	شر	شر	NOUN
4	B	99	2225	البنت	ال+بنت	DET+NOUN
4	B	99	2226	لما	لما	PART
4	B	99	2227	تكون	تكون	V
4	B	99	2228	مبسوطه	مبسوط+ه	ADJ+NSUFF
4	B	99	2229	هتصدعك	ه+تصدع+ك	FUT_PART+V+PRON
4	B	99	2230	من	من	PREP
4	B	99	2231	كتر	كتر	NOUN
4	B	99	2232	الكلام	ال+كلام	DET+NOUN
4	B	99	2233	!	!	PUNC
4	B	99	2234	EOS	EOS	EOS
4	B	100	2235	المصري	ال+مصري	DET+NOUN
4	B	100	2236	الوحيد	ال+وحيد	DET+ADJ
4	B	100	2237	اللى	اللى	PART
4	B	100	2238	لو	لو	PART
4	B	100	2239	حصلتله	حصل+ت+ل+ه	V+PRON+PREP+PRON
4	B	100	2240	مصيبه	مصيب+ه	NOUN+NSUFF
4	B	100	2241	وعرف	و+عرف	CONJ+V
4	B	100	2242	انها	ان+ها	PART+PRON
4	B	100	2243	مش	مش	PART
4	B	100	2244	عنده	عند+ه	NOUN+PRON
4	B	100	2245	لوحده	ل+وحد+ه	PREP+NOUN+PRON
4	B	100	2246	يرتاح	يرتاح	V
4	B	100	2247	يعنى	يعنى	ADV
4	B	100	2248	مثلا	مثل+ا	NOUN+CASE
4	B	100	2249	لو	لو	PART
4	B	100	2250	النور	ال+نور	DET+NOUN
4	B	100	2251	قـطع	قطع	V
4	B	100	2252	يروح	يروح	V
4	B	100	2253	يبص	يبص	V
4	B	100	2254	عند	عند	NOUN
4	B	100	2255	جاره	جار+ه	NOUN+PRON
4	B	100	2256	لو	لو	PART
4	B	100	2257	لقاه	لق+ا+ه	V+PRON+PRON
4	B	100	2258	قاطع	قاطع	ADJ
4	B	100	2259	يرتاح	يرتاح	V
4	B	100	2260	EOS	EOS	EOS
5	B	101	2261	@ehabammar1	@ehabammar1	MENTION
5	B	101	2262	@esslamhassan2	@esslamhassan2	MENTION
5	B	101	2263	هما	هما	PRON
5	B	101	2264	عاوزين	عاوز+ين	ADJ+NSUFF
5	B	101	2265	كد	كد	ADV
5	B	101	2266	ويبقوا	و+يبق+وا	CONJ+V+PRON
5	B	101	2267	ضحايا	ضحايا	NOUN
5	B	101	2268	بس	بس	PART
5	B	101	2269	في	في	PREP
5	B	101	2270	ستين	ست+ين	NUM+NSUFF
5	B	101	2271	الف	الف	NUM
5	B	101	2272	داهيه	داهي+ه	NOUN+NSUFF
5	B	101	2273	خونه	خون+ه	NOUN+NSUFF
5	B	101	2274	خدوا	خد+وا	V+PRON
5	B	101	2275	كتير	كتير	ADJ
5	B	101	2276	من	من	PREP
5	B	101	2277	مصر	مصر	NOUN
5	B	101	2278	وفي	و+في	CONJ+PREP
5	B	101	2279	الآخر	ال+آخر	DET+ADJ
5	B	101	2280	خربوها	خرب+و+ها	V+PRON+PRON
5	B	101	2281	EOS	EOS	EOS
5	B	102	2282	#البلد	#البلد	HASH
5	B	102	2283	دي	دي	PRON
5	B	102	2284	مشكلتها	مشكل+ت+ها	NOUN+NSUFF+PRON
5	B	102	2285	ان	ان	PART
5	B	102	2286	كل	كل	NOUN
5	B	102	2287	واحد	واحد	NOUN
5	B	102	2288	شايف	شايف	ADJ
5	B	102	2289	نفسة	نفس+ة	NOUN+PRON
5	B	102	2290	هو	هو	PRON
5	B	102	2291	بس	بس	ADV
5	B	102	2292	ال	ال	DET
5	B	102	2293	صح	صح	NOUN
5	B	102	2294	#و	#و	HASH
5	B	102	2295	مبيشوفش	م+ب+يشوف+ش	PART+PROG_PART+V+NEG_PART
5	B	102	2296	غير	غير	NOUN
5	B	102	2297	غلطات	غلط+ات	NOUN+NSUFF
5	B	102	2298	الناس	ال+ناس	DET+NOUN
5	B	102	2299	#بس	#بس	HASH
5	B	102	2300	ياريت	يا+ريت	PART+NOUN
5	B	102	2301	كل	كل	NOUN
5	B	102	2302	واحد	واحد	NOUN
5	B	102	2303	يغير	يغير	V
5	B	102	2304	من	من	PREP
5	B	102	2305	نفسة	نفس+ة	NOUN+PRON
5	B	102	2306	الاول	ال+اول	DET+NUM
5	B	102	2307	:)	:)	EMOT
5	B	102	2308	EOS	EOS	EOS
1	B	103	2309	#في_عالم_موازي	#في_عالم_موازي	HASH
1	B	103	2310	اتنين	اتن+ين	NUM+NSUFF
1	B	103	2311	فضلوا	فضل+وا	V+PRON
1	B	103	2312	يحبوا	يحب+وا	V+PRON
1	B	103	2313	بعض	بعض	NOUN
1	B	103	2314	وعاهدوا	و+عاهد+وا	CONJ+V+PRON
1	B	103	2315	بعض	بعض	NOUN
1	B	103	2316	انهم	ان+هم	PART+PRON
1	B	103	2317	يتجوززوا	يتجوزز+وا	V+PRON
1	B	103	2318	وحصل	و+حصل	CONJ+V
1	B	103	2319	واتجوزوا	و+اتجوز+وا	CONJ+V+PRON
