Fold	SubFold	SentID	Order	Word	Segmentation	POS
5	A	95	18	فديك	ف+دي+ك	PREP+NOUN+PRON
5	A	95	19	الحديدة	ال+حديد+ة	DET+NOUN+NSUFF
5	A	95	20	ديال	ديال	PREP
5	A	95	21	الطاولة	ال+طاول+ة	DET+NOUN+NSUFF
5	A	95	22	…	…	PUNC
5	A	95	23	EOS	EOS	EOS
3	A	96	1	@souhilabintarab	@souhilabintarab	MENTION
3	A	96	2	تستاهلي	تستاهل+ي	V+PRON
3	A	96	3	كل	كل	NOUN
3	A	96	4	الناس	ال+ناس	DET+NOUN
3	A	96	5	يحبوك	يحب+و+ك	V+PRON+PRON
3	A	96	6	انت	انت	PRON
3	A	96	7	بنت	بنت	NOUN
3	A	96	8	العرب	ال+عرب	DET+NOUN
3	A	96	9	وحدتي	وحد+ت+ي	V+PRON+PRON
3	A	96	10	شعبين	شعب+ين	NOUN+NSUFF
3	A	96	11	وبسببك	و+ب+سبب+ك	CONJ+PREP+NOUN+PRON
3	A	96	12	انت	انت	PRON
3	A	96	13	وايهاب	و+ايهاب	CONJ+NOUN
1	A	96	14	ماصراش	ما+صرا+ش	PART+V+NEG_PART
3	A	96	15	كيما	كيما	ADV
3	A	96	16	العام	ال+عام	DET+NOUN
3	A	96	17	ليفات	لي+فات	PRON+V
3	A	96	18	EOS	EOS	EOS
1	B	97	1	تسكاتيين	ت+سكات+يين	PART+NOUN+NSUFF
1	B	97	2	اشنو	اشنو	PART
1	B	97	3	كاتبة	كاتب+ة	NOUN+NSUFF
1	B	97	4	ابتسام	ابتسام	NOUN
1	B	97	5	في	في	PREP
1	B	97	6	هدا	هدا	PART
1	B	97	7	صورة	صور+ة	NOUN+NSUFF
1	B	97	8	واش	واش	PART
1	B	97	9	كاين	كاين	ADJ
1	B	97	10	شي	شي	NOUN
1	B	97	11	حد	حد	NOUN
1	B	97	12	يجاوب	يجاوب	V
1	B	97	13	#IbtissamTiskat	#IbtissamTiskat	HASH
1	B	97	14	https://t.co/R70AqCeemw	https://t.co/R70AqCeemw	URL
1	B	97	15	EOS	EOS	EOS
2	A	98	1	تصبحوا	تصبح+وا	V+PRON
2	A	98	2	على	على	PREP
2	A	98	3	خير	خير	NOUN
2	A	98	4	يا	يا	PART
2	A	98	5	رباعه	رباع+ه	NOUN+NSUFF
2	A	98	6	ديال	ديال	PREP
2	A	98	7	المسطيين	ال+مسطي+ين	DET+NOUN+NSUFF
2	A	98	8	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
2	A	98	9	http://t.co/QBM8haI8pM	http://t.co/QBM8haI8pM	URL
2	A	98	10	EOS	EOS	EOS
1	B	99	1	تفكرت	تفكر+ت	V+PRON
1	B	99	2	ريم	ريم	NOUN
1	B	99	3	غزالي	غزالي	NOUN
1	B	99	4	كي	كي	PART
1	B	99	5	حكات	حك+ات	V+PRON
1	B	99	6	نهار	نهار	NOUN
1	B	99	7	خرجوها	خرج+و+ها	V+PRON+PRON
1	B	99	8	تشوف	تشوف	V
1	B	99	9	لبنان	لبنان	NOUN
1	B	99	10	قالت	قال+ت	V+PRON
1	B	99	11	3	3	NUM
1	B	99	12	ساعات	ساع+ات	NOUN+NSUFF
1	B	99	13	كملنا	كمل+نا	V+PRON
1	B	99	14	دورة	دور+ة	NOUN+NSUFF
1	B	99	15	قالتلهم	قال+ت+ل+هم	V+PRON+PREP+PRON
1	B	99	16	هاكا	هاكا	ADV
1	B	99	17	تقول	تقول	V
1	B	99	18	راني	را+ني	PART+PRON
1	B	99	19	من	من	PREP
1	B	99	20	باب	باب	NOUN
1	B	99	21	الواد	ال+واد	DET+NOUN
1	B	99	22	لحيدرة	ل+حيدرة	NOUN+NSUFF
1	B	99	23	ل	ل	PREP
1	B	99	24	زيرالدة	زيرالد+ة	NOUN+NSUFF
1	B	99	25	…	…	PUNC
1	B	99	26	EOS	EOS	EOS
2	B	100	1	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
2	B	100	2	تكري	تكري	V
2	B	100	3	من	من	PREP
2	B	100	4	الخزانة	ال+خزان+ة	DET+NOUN+NSUFF
2	B	100	5	ديال	ديال	PREP
2	B	100	6	القسم	ال+قسم	DET+NOUN
2	B	100	7	هاد	هاد	PRON
2	B	100	8	القصص	ال+قصص	DET+NOUN
2	B	100	9	ب	ب	PREP
2	B	100	10	ربعة	ربع+ة	NOUN+NSUFF
2	B	100	11	دريال	د+ريال	PART+NOUN
2	B	100	12	http://t.co/IqxcggbQ4V	http://t.co/IqxcggbQ4V	URL
2	B	100	13	EOS	EOS	EOS
1	A	101	1	شكون	شكون	PART
1	A	101	2	من	من	PREP
1	A	101	3	المواهب	ال+مواهب	DET+NOUN
1	A	101	4	تبغيو	تبغي+و	V+PRON
1	A	101	5	تشوفو	تشوف+و	V+PRON
1	A	101	6	معايا	معا+يا	NOUN+PRON
1	A	101	7	في	في	PREP
1	A	101	8	سهرة	سهر+ة	NOUN+NSUFF
1	A	101	9	4	4	NUM
1	A	101	10	مارس	مارس	NOUN
1	A	101	11	بميكاراما	ب+ميكاراما	PREP+NOUN
1	A	101	12	الدارالبيضاء	ال+دار+ال+بيضاء	DET+NOUN+DET+NOUN
1	A	101	13	؟	؟	PUNC
1	A	101	14	خليو	خلي+و	V+PRON
1	A	101	15	اقتراحاتكم	اقتراح+ات+كم	NOUN+NSUFF+PRON
1	A	101	16	http://ift.tt/1T8y2Qq	http://ift.tt/1T8y2Qq	URL
1	A	101	17	EOS	EOS	EOS
2	B	102	1	@SouhilaBnLachab	@SouhilaBnLachab	MENTION
2	B	102	2	تنبيه	تنبيه	NOUN
2	B	102	3	:	:	PUNC
2	B	102	4	هذا	هذا	PRON
2	B	102	5	كذاب	كذاب	NOUN
1	B	102	6	لا	لا	PART
2	B	102	7	تصدقوه	تصدق+و+ه	V+PRON+PRON
2	B	102	8	حسابها	حساب+ها	NOUN+NSUFF
2	B	102	9	راه	را+ه	PART+PRON
2	B	102	10	يمشي	يمشي	V
2	B	102	11	.	.	PUNC
2	B	102	12	...	...	PUNC
2	B	102	13	https://t.co/TtUhTxzdof	https://t.co/TtUhTxzdof	URL
2	B	102	14	#SouhilaBenLachhab	#SouhilaBenLachhab	HASH
2	B	102	15	#لن_اتخلي_عن_سهيله	#لن_اتخلي_عن_سهيله	HASH
2	B	102	16	EOS	EOS	EOS
2	A	103	1	#توحشناك_يا_ايهاب	#توحشناك_يا_ايهاب	HASH
2	A	103	2	#توحشناك_يا_ايهاب	#توحشناك_يا_ايهاب	HASH
2	A	103	3	#الله_يشافيك_ايهاب	#الله_يشافيك_ايهاب	HASH
2	A	103	4	توحشنا	توحش+نا	V+PRON
2	A	103	5	الضحكة	ال+ضحك+ة	DET+NOUN+NSUFF
2	A	103	6	الخطيييرة	ال+خطييير+ة	DET+ADJ+NSUFF
2	A	103	7	ديال	ديال	PREP
2	A	103	8	إيهاب	إيهاب	NOUN
2	A	103	9	#IhabAmir	#IhabAmir	HASH
2	A	103	10	EOS	EOS	EOS
2	B	104	1	جميل	جميل	NOUN
2	B	104	2	ان	ان	PART
2	B	104	3	جمهور	جمهور	NOUN
2	B	104	4	ستارك	ستارك	NOUN
2	B	104	5	الجزائري	ال+جزائري	DET+ADJ
2	B	104	6	والمغربي	و+ال+مغربي	CONJ+DET+ADJ
2	B	104	7	هاد	هاد	PRON
2	B	104	8	السيزين	ال+سيزين	DET+NOUN
2	B	104	9	متفاهم	متفاهم	ADJ
2	B	104	10	هههه	هههه	EMOT
2	B	104	11	لكن	لكن	PART
2	B	104	12	هاد	هاد	PRON
2	B	104	13	التفاهم	ال+تفاهم	DET+NOUN
5	B	104	14	ماشي	ماشي	PART
2	B	104	15	يعني	يعني	V
3	B	104	16	مبقيناش	م+بقي+نا+ش	PART+V+PRON+NEG_PART
2	B	104	17	اعداء	اعداء	NOUN
2	B	104	18	ندور	ندور	V
2	B	104	19	على	على	PREP
2	B	104	20	عدو	عدو	NOUN
2	B	104	21	اخر	اخر	NOUN
2	B	104	22	ههه	ههه	EMOT
2	B	104	23	…	…	PUNC
2	B	104	24	EOS	EOS	EOS
5	B	105	1	جيبو	جيب+و	V+PRON
5	B	105	2	لي	ل+ي	PREP+PRON
5	B	105	3	بو	بو	NOUN
5	B	105	4	كراوع	كراوع	NOUN
5	B	105	5	ستيلو	ستيلو	NOUN
5	B	105	6	غوز	غوز	ADJ
5	B	105	7	نوريه	نوري+ه	V+PRON
5	B	105	8	واش	واش	PART
5	B	105	9	المغرب	ال+مغرب	DET+NOUN
5	B	105	10	بعيد	بعيد	ADJ
5	B	105	11	على	على	PREP
5	B	105	12	الجزائر	ال+جزائر	DET+NOUN
5	B	105	13	🌚	🌚	EMOT
5	B	105	14	نحكموك	نحكم+و+ك	V+PRON+PRON
5	B	105	15	في	في	PREP
5	B	105	16	الحدود	ال+حدود	DET+NOUN
5	B	105	17	رجل	رجل	NOUN
5	B	105	18	في	في	PREP
5	B	105	19	المغرب	ال+مغرب	DET+NOUN
5	B	105	20	و	و	CONJ
5	B	105	21	رجل	رجل	NOUN
5	B	105	22	في	في	PREP
5	B	105	23	الجزائر	ال+جزائر	DET+NOUN
5	B	105	24	و	و	CONJ
5	B	105	25	التحت	ال+تحت	DET+ADV
5	B	105	26	اش	اش	PART
5	B	105	27	…	…	PUNC
5	B	105	28	EOS	EOS	EOS
5	B	106	1	حابة	حاب+ة	NOUN+NSUFF
5	B	106	2	نشوف	نشوف	V
5	B	106	3	غدة	غد+ة	ADV+NSUFF
5	B	106	4	فعل	فعل	NOUN
5	B	106	5	سوسو	سوسو	NOUN
5	B	106	6	كي	كي	PART
5	B	106	7	تشوف	تشوف	V
5	B	106	8	البسباس	ال+بسباس	DET+NOUN
5	B	106	9	لابس	لابس	ADJ
5	B	106	10	داك	داك	PRON
5	B	106	11	السغوال	ال+سغوال	DET+NOUN
5	B	106	12	👖	👖	EMOT
5	B	106	13	سوغ	سوغ	NOUN
5	B	106	14	رح	رح	PART
5	B	106	15	تتفكغ	تتفكغ	V
5	B	106	16	تاع	تاع	PREP
5	B	106	17	البيغيسكوپ	ال+بيغيسكوپ	DET+NOUN
5	B	106	18	😂	😂	EMOT
5	B	106	19	😂	😂	EMOT
5	B	106	20	@souhilabintarab	@souhilabintarab	MENTION
5	B	106	21	#SouhilaBenLachhab	#SouhilaBenLachhab	HASH
5	B	106	22	#	#	PUNC
5	B	106	23	…	…	PUNC
5	B	106	24	EOS	EOS	EOS
1	A	107	1	حابسينها	حابس+ين+ها	V+PRON+PRON
1	A	107	2	عندهم	عند+هم	NOUN+PRON
1	A	107	3	مخسروش	م+خسر+و+ش	PART+V+PRON+NEG_PART
1	A	107	4	عليها	علي+ها	PREP+PRON
1	A	107	5	حتى	حتى	PART
1	A	107	6	زيارة	زيار+ة	NOUN+NSUFF
1	A	107	7	من	من	PREP
1	A	107	8	الطلاب	ال+طلاب	DET+NOUN
1	A	107	9	كان	كان	V
1	A	107	10	بعتولها	بعت+و+ل+ها	V+PRON+PREP+PRON
1	A	107	11	ولد	ولد	NOUN
1	A	107	12	بلادها	بلاد+ها	NOUN+PRON
1	A	107	13	عالاقل	ع+ال+اقل	PREP+DET+NOUN
1	A	107	14	هاد	هاد	PRON
1	A	107	15	ظلم	ظلم	NOUN
1	A	107	16	ولامش	و+لا+مش	CONJ+PART+PART
1	A	107	17	ظلم	ظلم	NOUN
1	A	107	18	@SuhilaBnLachhab	@SuhilaBnLachhab	MENTION
1	A	107	19	#الجيش_السه	#الجيش_السه	HASH
1	A	107	20	…	…	PUNC
1	A	107	21	EOS	EOS	EOS
5	A	108	1	@faridarguiba	@faridarguiba	MENTION
5	A	108	2	حتى	حتى	PART
5	A	108	3	حنا	حنا	PRON
5	A	108	4	يا	يا	PART
5	A	108	5	لغزاله	ل+غزال+ه	DET+NOUN+NSUFF
5	A	108	6	ضربي	ضرب+ي	V+PRON
5	A	108	7	طله	طل+ه	NOUN+NSUFF
5	A	108	8	على	على	PREP
5	A	108	9	سهيلة	سهيل+ة	NOUN+NSUFF
5	A	108	10	فالتويتر	ف+ال+تويتر	PREP+DET+NOUN
5	A	108	11	تاعها	تاع+ها	PREP+PRON
5	A	108	12	EOS	EOS	EOS
3	B	109	1	@79Anise	@79Anise	MENTION
3	B	109	2	@ChawkiOfficial	@ChawkiOfficial	MENTION
3	B	109	3	@AnisBourahla1	@AnisBourahla1	MENTION
3	B	109	4	حرام	حرام	NOUN
3	B	109	5	عليكم	علي+كم	PREP+PRON
3	B	109	6	ديو	دي+و	V+PRON
3	B	109	7	مرة	مر+ة	NOUN+NSUFF
3	B	109	8	واحدة	واحد+ة	ADJ+NSUFF
3	B	109	9	لشوقي	ل+شوقي	PREP+NOUN
3	B	109	10	وانيس	و+انيس	CONJ+NOUN
3	B	109	11	تموتونا	تموت+و+نا	V+PRON+PRON
3	B	109	12	ياحبيبي	يا+حبيب+ي	PART+NOUN+PRON
3	B	109	13	مازال	مازال	PART
3	B	109	14	غير	غير	NOUN
3	B	109	15	كيما	كيما	ADV
3	B	109	16	جينا	جي+نا	V+PRON
3	B	109	17	للدنيا	ل+ال+دنيا	PREP+DET+NOUN
3	B	109	18	…	…	PUNC
3	B	109	19	EOS	EOS	EOS
1	B	110	1	#حركة_كايدينهم	#حركة_كايدينهم	HASH
1	B	110	2	#لا_لتغيير_قانون_الانتخابات	#لا_لتغيير_قانون_الانتخابات	HASH
1	B	110	3	#نؤيد_تحصين_لجنة_انتخابات_الرئاسة	#نؤيد_تحصين_لجنة_انتخابات_الرئاسة	HASH
1	B	110	4	ايه	ايه	PART
1	B	110	5	يا	يا	PART
1	B	110	6	خويا	خو+يا	NOUN+PRON
1	B	110	7	شوية	شوي+ة	NOUN+NSUFF
1	B	110	8	السياسين	ال+سياس+ين	DET+NOUN+NSUFF
1	B	110	9	العرر	ال+عرر	DET+NOUN
1	B	110	10	اللي	اللي	PART
1	B	110	11	مش	مش	PART
1	B	110	12	عايزين	عايز+ين	ADJ+NSUFF
1	B	110	13	EOS	EOS	EOS
3	B	111	1	حسب	حسب	NOUN
3	B	111	2	عاجل	عاجل	ADJ
3	B	111	3	قناة	قنا+ة	NOUN+NSUFF
3	B	111	4	الخضراء	ال+خضراء	DET+NOUN
3	B	111	5	اليوم	ال+يوم	DET+NOUN
3	B	111	6	الصبح	ال+صبح	DET+NOUN
3	B	111	7	صار	صار	V
3	B	111	8	انفجار	انفجار	NOUN
3	B	111	9	بسيارة	ب+سيار+ة	PREP+NOUN+NSUFF
3	B	111	10	مفخخة	مفخخ+ة	ADJ+NSUFF
3	B	111	11	في	في	PREP
3	B	111	12	صبراتة	صبرات+ة	NOUN+NSUFF
3	B	111	13	-	-	PUNC
3	B	111	14	زعما	زعم+ا	ADV+CASE
3	B	111	15	خبر	خبر	NOUN
3	B	111	16	حق	حق	NOUN
3	B	111	17	ولا	و+لا	CONJ+PART
3	B	111	18	زيادة	زياد+ة	NOUN+NSUFF
3	B	111	19	بهارات	بهار+ات	NOUN+NSUFF
3	B	111	20	بس	بس	ADV
3	B	111	21	https://t.co/nbc0f…	https://t.co/nbc0f…	URL
3	B	111	22	…	…	PUNC
3	B	111	23	EOS	EOS	EOS
1	A	112	1	#كلاسيكيات_الابتدائي	#كلاسيكيات_الابتدائي	HASH
1	A	112	2	حط	حط	V
1	A	112	3	زغبة	زغب+ة	NOUN+NSUFF
1	A	112	4	حمار	حمار	NOUN
1	A	112	5	فالكرسي	ف+ال+كرسي	PREP+DET+NOUN
1	A	112	6	ديال	ديال	PREP
1	A	112	7	الأستاذ	ال+أستاذ	DET+NOUN
1	A	112	8	باش	باش	PART
4	A	112	9	مايجيش	ما+يجي+ش	PART+V+NEG_PART
1	A	112	10	EOS	EOS	EOS
1	B	113	1	@sheryfa_Teamdz	@sheryfa_Teamdz	MENTION
1	B	113	2	@maya_sarra	@maya_sarra	MENTION
1	B	113	3	حلابات	حلاب+ات	NOUN+NSUFF
1	B	113	4	بلادي	بلاد+ي	NOUN+PRON
1	B	113	5	ينحيو	ينحي+و	V+PRON
1	B	113	6	الجنسية	ال+جنسي+ة	DET+NOUN+NSUFF
1	B	113	7	لولد	ل+ولد	PREP+NOUN
1	B	113	8	بلادهم	بلاد+هم	NOUN+PRON
1	B	113	9	ويعطيوها	و+يعطيو+ها	CONJ+V+PRON
1	B	113	10	للبرانية	ل+ال+براني+ة	PREP+DET+NOUN+NSUFF
1	B	113	11	مش	مش	PART
1	B	113	12	سامعين	سامع+ين	NOUN+NSUFF
1	B	113	13	حتى	حتى	PART
1	B	113	14	بيهم	بي+هم	PREP+PRON
1	B	113	15	غدوة	غدو+ة	ADV+NSUFF
1	B	113	16	يرفدو	يرفد+و	V+PRON
1	B	113	17	علم	علم	NOUN
1	B	113	18	ب	ب	PREP
1	B	113	19	…	…	PUNC
1	B	113	20	EOS	EOS	EOS
1	B	114	1	@noumidya19	@noumidya19	MENTION
1	B	114	2	حمارة	حمار+ة	NOUN+NSUFF
1	B	114	3	الله	الله	NOUN
1	B	114	4	يعطيها	يعطي+ها	V+PRON
1	B	114	5	الدل	ال+دل	DET+NOUN
1	B	114	6	بزاف	بزاف	ADV
1	B	114	7	عليها	علي+ها	PREP+PRON
1	B	114	8	المغرب	ال+مغرب	DET+NOUN
1	B	114	9	كتعرفو	ك+تعرف+و	CONJ+V+PRON
1	B	114	10	غير	غير	NOUN
1	B	114	11	في	في	PREP
1	B	114	12	التصويت	ال+تصويت	DET+NOUN
1	B	114	13	باين	باين	ADJ
1	B	114	14	وليدها	وليد+ها	NOUN+NSUFF
4	B	114	15	معطاوهاش	م+عطا+و+ها+ش	PART+V+PRON+PRON+NEG_PART
1	B	114	16	مباديء	مباديء	NOUN
1	B	114	17	الاسلام	ال+اسلام	DET+NOUN
1	B	114	18	.	.	PUNC
1	B	114	19	#StaracArab	#StaracArab	HASH
1	B	114	20	…	…	PUNC
1	B	114	21	EOS	EOS	EOS
3	A	115	1	#HananeElKhader	#HananeElKhader	HASH
3	A	115	2	#StaracArabia	#StaracArabia	HASH
3	A	115	3	حنان	حنان	NOUN
3	A	115	4	للاسف	ل+ال+اسف	PREP+DET+NOUN
3	A	115	5	نوميني	نوميني	NOUN
3	A	115	6	بصراحة	ب+صراح+ة	PREP+NOUN+NSUFF
3	A	115	7	قصرات	قصر+ات	NOUN+NSUFF
3	A	115	8	بزاف	بزاف	ADV
3	A	115	9	في	في	PREP
3	A	115	10	الايفال	ال+ايفال	DET+NOUN
3	A	115	11	لازم	لازم	NOUN
3	A	115	12	تفوق	تفوق	V
3	A	115	13	والا	و+الا	CONJ+PART
3	A	115	14	راح	راح	V
3	A	115	15	تفل	تفل	V
3	A	115	16	EOS	EOS	EOS
5	B	116	1	@91sofiaa	@91sofiaa	MENTION
5	B	116	2	@ibtissa50624402	@ibtissa50624402	MENTION
5	B	116	3	@Nouhayl_12	@Nouhayl_12	MENTION
5	B	116	4	حنان	حنان	NOUN
5	B	116	5	وا	وا	PART
5	B	116	6	حنان	حنان	NOUN
5	B	116	7	محال	محال	NOUN
5	B	116	8	واش	واش	PART
5	B	116	9	كاينة	كاين+ة	ADJ+NSUFF
5	B	116	10	اجي	اجي	V
5	B	116	11	غدا	غد+ا	ADV+CASE
5	B	116	12	EOS	EOS	EOS
5	A	117	1	خاص	خاص	V
5	A	117	2	شي	شي	NOUN
5	A	117	3	واحد	واحد	ADJ
5	A	117	4	يدير	يدير	V
5	A	117	5	كونسيپط	كونسيپط	NOUN
5	A	117	6	ديال	ديال	PREP
5	A	117	7	قهوة	قهو+ة	NOUN+NSUFF
5	A	117	8	ممنوع	ممنوع	NOUN
5	A	117	9	فيها	في+ها	PREP+PRON
5	A	117	10	الكلام	ال+كلام	DET+NOUN
5	A	117	11	.	.	PUNC
5	A	117	12	شرب	شرب	V
5	A	117	13	قهوة	قهو+ة	NOUN+NSUFF
5	A	117	14	و	و	CONJ
5	A	117	15	تصنت	تصنت	V
5	A	117	16	لعظامك	ل+عظام+ك	PREP+NOUN+PRON
5	A	117	17	.	.	PUNC
5	A	117	18	EOS	EOS	EOS
1	A	118	1	خاوتي	خاو+ت+ي	NOUN+NSUFF+PRON
1	A	118	2	كاين	كاين	ADJ
1	A	118	3	حساب	حساب	NOUN
1	A	118	4	كاتب	كاتب	NOUN
1	A	118	5	مدير	مدير	NOUN
1	A	118	6	اعمال	اعمال	NOUN
1	A	118	7	سهيلة	سهيل+ة	NOUN+NSUFF
1	A	118	8	كيما	كيما	ADV
1	A	118	9	انا	انا	PRON
1	A	118	10	و	و	CONJ
1	A	118	11	يدير	يدير	V
1	A	118	12	فالمشاكل	ف+ال+مشاكل	PREP+DET+NOUN
1	A	118	13	تعيشو	تعيش+و	V+PRON
1	A	118	14	ديرولو	دير+و+ل+و	V+PRON+PREP+PRON
1	A	118	15	حل	حل	NOUN
1	A	118	16	رتويت	رتويت	V
1	A	118	17	#SouhilaBenLachhab	#SouhilaBenLachhab	HASH
1	A	118	18	@souhilabintarab	@souhilabintarab	MENTION
1	A	118	19	EOS	EOS	EOS
5	B	119	1	#ChantalGeagea	#ChantalGeagea	HASH
5	B	119	2	خرجتي	خرج+تي	V+PRON
5	B	119	3	واش	واش	PART
5	B	119	4	ربحتي	ربح+تي	V+PRON
5	B	119	5	يا	يا	PART
5	B	119	6	عيشة	عيش+ة	NOUN+NSUFF
5	B	119	7	قنديشة	قنديش+ة	NOUN+NSUFF
5	B	119	8	غي	غي	NOUN
5	B	119	9	تبهدايل	تبهدايل	NOUN
5	B	119	10	رانا	را+نا	PART+PRON
5	B	119	11	وراك	ورا+ك	NOUN+PRON
5	B	119	12	وراك	ورا+ك	NOUN+PRON
5	B	119	13	على	على	PREP
5	B	119	14	كلام	كلام	NOUN
5	B	119	15	لي	لي	PART
5	B	119	16	قولتيه	قول+تي+ه	V+PRON+PRON
5	B	119	17	لالاك	لالا+ك	NOUN+PRON
5	B	119	18	EOS	EOS	EOS
4	B	120	1	@rimi_amir	@rimi_amir	MENTION
4	B	120	2	خويا	خو+يا	NOUN+PRON
4	B	120	3	خلاص	خلاص	NOUN
4	B	120	4	خلونا	خل+و+نا	V+PRON+PRON
4	B	120	5	نحلو	نحل+و	V+PRON
4	B	120	6	هذا	هذا	PRON
4	B	120	7	الموضوع	ال+موضوع	DET+NOUN
4	B	120	8	خلو	خل+و	V+PRON
4	B	120	9	سوهابيين	سوهابيين	NOUN
4	B	120	10	وسهلاويين	و+سهلاوي+ين	CONJ+NOUN+NSUFF
4	B	120	11	مع	مع	CONJ
4	B	120	12	بعض	بعض	NOUN
4	B	120	13	واحد	واحد	NOUN
4	B	120	14	ايد	ايد	NOUN
4	B	120	15	وقلب	و+قلب	CONJ+NOUN
4	B	120	16	EOS	EOS	EOS
4	B	121	1	د	د	PRON
4	B	121	2	#قول_رايك_في_الشعب_الجزايري	#قول_رايك_في_الشعب_الجزايري	HASH
4	B	121	3	شعب	شعب	NOUN
4	B	121	4	مهبــول	مهبول	ADJ
4	B	121	5	مرنك	مرنك	ADJ
4	B	121	6	كَـاع	كَـاع	NOUN
4	B	121	7	يبغي	يبغي	V
4	B	121	8	لهوْل	ل+هول	DET+NOUN
4	B	121	9	والتقرعيج	و+ال+تقرعيج	CONJ+DET+NOUN
4	B	121	10	مكانش	م+كان+ش	PART+V+NEG_PART
4	B	121	11	لي	لي	PART
4	B	121	12	يفهم	يفهم	V
4	B	121	13	عقليته	عقلي+ت+ه	NOUN+PRON+NSUFF
4	B	121	14	😇	😇	EMOT
4	B	121	15	تحيا	تحيا	V
4	B	121	16	دزاير	دزاير	NOUN
4	B	121	17	ويحياو	و+يحيا+و	CONJ+V+PRON
4	B	121	18	ولآدها	ولآد+ها	NOUN+NSUFF
4	B	121	19	وب	وب	NOUN
4	B	121	20	…	…	PUNC
4	B	121	21	EOS	EOS	EOS
2	A	122	1	دابا	دابا	ADV
2	A	122	2	قنعوني	قنع+و+ني	V+PRON+PRON
2	A	122	3	ان	ان	PART
2	A	122	4	حنان	حنان	NOUN
4	A	122	5	ماغناتش	ما+غنا+ت+ش	PART+V+PRON+NEG_PART
2	A	122	6	مزيان	مزيان	ADJ
2	A	122	7	والاعلامين	و+ال+اعلام+ين	CONJ+DET+NOUN+NSUFF
2	A	122	8	اللي	اللي	PART
2	A	122	9	علقو	علق+و	V+PRON
2	A	122	10	البارح	ال+بارح	DET+NOUN
3	A	122	11	ما	ما	PART
4	A	122	12	كيفهموش	ك+يفهم+و+ش	CONJ+V+PRON+NEG_PART
2	A	122	13	في	في	PREP
2	A	122	14	الفن	ال+فن	DET+NOUN
2	A	122	15	وكيفاش	و+كيفاش	CONJ+PART
2	A	122	16	كل	كل	NOUN
2	A	122	17	مرة	مر+ة	NOUN+NSUFF
2	A	122	18	تيبقا	ت+يبقا	PROG_PART+V
2	A	122	19	يقرن	يقرن	V
2	A	122	20	بيها	بي+ها	PREP+NSUFF
2	A	122	21	بزاااف	بزاااف	ADV
2	A	122	22	هادشي	هادشي	PRON
2	A	122	23	#	#	PUNC
2	A	122	24	…	…	PUNC
2	A	122	25	EOS	EOS	EOS
5	B	123	1	@fatimabagossa	@fatimabagossa	MENTION
5	B	123	2	دابا	دابا	ADV
5	B	123	3	ييه	ييه	NOUN
5	B	123	4	نغسل	نغسل	V
5	B	123	5	المواعن	ال+مواعن	DET+NOUN
5	B	123	6	و	و	CONJ
5	B	123	7	نطيب	نطيب	V
5	B	123	8	و	و	CONJ
5	B	123	9	نوكلك	نوكل+ك	V+PRON
5	B	123	10	كاع	كاع	NOUN
5	B	123	11	كخخخخخخ	كخخخخخخ	EMOT
5	B	123	12	EOS	EOS	EOS
1	B	124	1	دبا	دبا	ADV
1	B	124	2	القزبر	ال+قزبر	DET+NOUN
1	B	124	3	و	و	CONJ
1	B	124	4	المعدنوس	ال+معدنوس	DET+NOUN
1	B	124	5	ديما	ديما	ADV
1	B	124	6	معا	معا	NOUN
1	B	124	7	بعضياتهم	بعض+يات+هم	NOUN+NSUFF+PRON
1	B	124	8	،	،	PUNC
1	B	124	9	علاش	علاش	PART
3	B	124	10	ما	ما	PART
4	B	124	11	ينوضوش	ينوض+و+ش	V+PRON+NEG_PART
1	B	124	12	فعشبة	ف+عشب+ة	PREP+NOUN+NSUFF
1	B	124	13	وحدة	وحد+ة	ADJ+NSUFF
1	B	124	14	و	و	CONJ
1	B	124	15	يهنيونا	يهني+و+نا	V+PRON+PRON
1	B	124	16	؟	؟	PUNC
1	B	124	17	EOS	EOS	EOS
3	B	125	1	@ShahraaZed	@ShahraaZed	MENTION
3	B	125	2	دبا	دبا	ADV
3	B	125	3	هاد	هاد	PRON
3	B	125	4	شي	شي	NOUN
3	B	125	5	الي	الي	PART
3	B	125	6	طلع	طلع	V
3	B	125	7	معاك	معا+ك	NOUN+PRON
3	B	125	8	ونوضو	و+نوض+و	CONJ+V+PRON
3	B	125	9	شوفو	شوف+و	V+PRON
3	B	125	10	شنو	شنو	NOUN
3	B	125	11	لازم	لازم	NOUN
3	B	125	12	نديرو	ندير+و	V+PRON
3	B	125	13	لحسابات	ل+حساب+ات	PREP+NOUN+NSUFF
3	B	125	14	سهيلة	سهيل+ة	NOUN+NSUFF
3	B	125	15	وايهاب	و+ايهاب	CONJ+NOUN
3	B	125	16	وباركة	و+بارك+ة	CONJ+NOUN+NSUFF
3	B	125	17	من	من	PREP
3	B	125	18	الهضرة	ال+هضر+ة	DET+NOUN+NSUFF
3	B	125	19	الخاوية	ال+خاوي+ة	DET+ADJ+NSUFF
3	B	125	20	وأنا	و+أنا	CONJ+PRON
3	B	125	21	كنت	كنت	V
3	B	125	22	ايهابية	ايهابي+ة	NOUN+NSUFF
3	B	125	23	…	…	PUNC
3	B	125	24	EOS	EOS	EOS
