Fold	SubFold	SentID	Order	Word	Segmentation	POS
5	A	95	9	ماكو	ماكو	PART
5	A	95	10	ازعاج	ازعاج	NOUN
5	A	95	11	:'	:'	EMOT
5	A	95	12	@amnoh95	@amnoh95	MENTION
5	A	95	13	EOS	EOS	EOS
3	A	96	1	واحب	و+احب	CONJ+V
3	A	96	2	عيونج	عيون+ج	NOUN+PRON
3	A	96	3	الي	الي	PRON
3	A	96	4	أدورها	أدور+ها	V+PRON
3	A	96	5	بين	بين	NOUN
3	A	96	6	الناس	ال+ناس	DET+NOUN
3	A	96	7	ومن	و+من	CONJ+PREP
3	A	96	8	أشوفها	أشوف+ها	V+PRON
3	A	96	9	يبتسم	يبتسم	V
3	A	96	10	كل	كل	NOUN
3	A	96	11	شي	شي	NOUN
3	A	96	12	فيني	في+ني	PREP+PRON
3	A	96	13	وأصد	و+أصد	CONJ+V
3	A	96	14	كأني	كأن+ي	PART+PRON
3	A	96	15	ما	ما	PART
3	A	96	16	كنت	كن+ت	V+PRON
3	A	96	17	أنتظرها	أنتظر+ها	V+PRON
3	A	96	18	@Nero_996	@Nero_996	MENTION
3	A	96	19	EOS	EOS	EOS
1	B	97	1	تدرون	تدر+ون	V+PRON
1	B	97	2	ليش	ليش	PART
1	B	97	3	نخاف	نخاف	V
1	B	97	4	من	من	PREP
1	B	97	5	العيب	ال+عيب	DET+NOUN
1	B	97	6	اكثر	اكثر	ADJ
1	B	97	7	من	من	PREP
1	B	97	8	الحرام	ال+حرام	DET+NOUN
1	B	97	9	؟	؟	PUNC
1	B	97	10	لأن	ل+أن	PREP+PART
1	B	97	11	الله	الله	NOUN
1	B	97	12	يسامح	يسامح	V
1	B	97	13	-	-	PUNC
1	B	97	14	والناس	و+ال+ناس	CONJ+DET+NOUN
1	B	97	15	تذل	تذل	V
1	B	97	16	!	!	PUNC
1	B	97	17	EOS	EOS	EOS
2	A	98	1	الموضه	ال+موض+ه	DET+NOUN+NSUFF
2	A	98	2	الجديده	ال+جديد+ه	DET+ADJ+NSUFF
2	A	98	3	لالبنات	ل+ال+بنات	PREP+DET+NOUN
2	A	98	4	يكلمون	يكلم+ون	V+PRON
2	A	98	5	واحد	واحد	NOUN
2	A	98	6	عنده	عند+ه	NOUN+PRON
2	A	98	7	نمر	نمر	NOUN
2	A	98	8	او	او	PART
2	A	98	9	اسد	اسد	NOUN
2	A	98	10	او	او	PART
2	A	98	11	فهد	فهد	NOUN
2	A	98	12	يعني	يعني	V
2	A	98	13	شوفوا	شوف+وا	V+PRON
2	A	98	14	حبيبي	حبيب+ي	NOUN+PRON
2	A	98	15	ماوكلي	ماوكلي	NOUN
2	A	98	16	‹	‹	PUNC
2	A	98	17	?	?	PUNC
2	A	98	18	›	›	PUNC
2	A	98	19	EOS	EOS	EOS
1	B	99	1	.	.	PUNC
1	B	99	2	.	.	PUNC
1	B	99	3	.	.	PUNC
1	B	99	4	ليه	ليه	PART
1	B	99	5	تستغرب	تستغرب	V
1	B	99	6	أنا	أنا	PRON
1	B	99	7	طبعي	طبع+ي	NOUN+PRON
1	B	99	8	كذا	كذا	ADV
1	B	99	9	.	.	PUNC
1	B	99	10	..	..	PUNC
1	B	99	11	يا	يا	PART
1	B	99	12	تجي	تجي	V
1	B	99	13	في	في	PREP
1	B	99	14	طيب	طيب	ADJ
1	B	99	15	وإلا	و+إلا	CONJ+PART
1	B	99	16	لا	لا	PART
1	B	99	17	تجي	تجي	V
1	B	99	18	.	.	PUNC
1	B	99	19	.	.	PUNC
1	B	99	20	.	.	PUNC
1	B	99	21	#محمد_الصواغ	#محمد_الصواغ	HASH
1	B	99	22	http://t.co/RMVxh0phvR	http://t.co/RMVxh0phvR	URL
1	B	99	23	EOS	EOS	EOS
2	B	100	1	اصعب	اصعب	ADJ
2	B	100	2	شعور	شعور	NOUN
2	B	100	3	لما	لما	PART
2	B	100	4	تسوي	تسوي	V
2	B	100	5	نفسك	نفس+ك	NOUN+PRON
2	B	100	6	ما	ما	PART
2	B	100	7	تدري	تدري	V
2	B	100	8	بشي	ب+شي	PREP+NOUN
2	B	100	9	يضايقك	يضايق+ك	V+PRON
2	B	100	10	وانت	و+انت	CONJ+PRON
2	B	100	11	تدري	تدري	V
2	B	100	12	EOS	EOS	EOS
1	A	101	1	@MadihaAlsuliman	@MadihaAlsuliman	MENTION
1	A	101	2	أستاذه	أستاذ+ه	NOUN+NSUFF
1	A	101	3	ليش	ليش	PART
1	A	101	4	لا	لا	PART
1	A	101	5	الوالده	ال+والد+ه	DET+NOUN+NSUFF
1	A	101	6	الله	الله	NOUN
1	A	101	7	يحفظها	يحفظ+ها	V+PRON
1	A	101	8	تسوي	تسوي	V
1	A	101	9	كذيه	كذيه	ADV
1	A	101	10	صلصه	صلص+ه	NOUN+NSUFF
1	A	101	11	أو	أو	PART
1	A	101	12	تجمده	تجمد+ه	V+PRON
1	A	101	13	ف	ف	PREP
1	A	101	14	الفريزر	ال+فريزر	DET+NOUN
1	A	101	15	وتحتفظ	و+تحتفظ	CONJ+V
1	A	101	16	بيه	بي+ه	PREP+PRON
1	A	101	17	لأيام	ل+أيام	PREP+NOUN
1	A	101	18	غلى	غلى	NOUN
1	A	101	19	الطماطم	ال+طماطم	DET+NOUN
1	A	101	20	.	.	PUNC
1	A	101	21	EOS	EOS	EOS
2	B	102	1	@bn_whga	@bn_whga	MENTION
2	B	102	2	كفو	كفو	ADJ
2	B	102	3	والله	و+الله	CONJ+NOUN
2	B	102	4	.	.	PUNC
2	B	102	5	.	.	PUNC
2	B	102	6	وحنا	و+حنا	CONJ+PRON
2	B	102	7	معاكم	معا+كم	PART+PRON
2	B	102	8	في	في	PREP
2	B	102	9	كل	كل	NOUN
2	B	102	10	المواقع	ال+مواقع	DET+NOUN
2	B	102	11	.	.	PUNC
2	B	102	12	..	..	PUNC
2	B	102	13	وقفة	وقف+ة	NOUN+NSUFF
2	B	102	14	أرجال	أرجال	NOUN
2	B	102	15	وصناديد	و+صناديد	CONJ+ADJ
2	B	102	16	.	.	PUNC
2	B	102	17	.	.	PUNC
2	B	102	18	EOS	EOS	EOS
2	A	103	1	مستحيل	مستحيل	ADJ
2	A	103	2	ألمس	ألمس	V
2	A	103	3	شي	شي	NOUN
2	A	103	4	بعيادة	ب+عياد+ة	PREP+NOUN+NSUFF
2	A	103	5	الأطفال	ال+أطفال	DET+NOUN
2	A	103	6	?	?	PUNC
2	A	103	7	?	?	PUNC
2	A	103	8	لأن	ل+أن	PREP+PART
2	A	103	9	ما	ما	PART
2	A	103	10	شاء	شاء	V
2	A	103	11	الله	الله	NOUN
2	A	103	12	يدينهم	يد+ين+هم	NOUN+NSUFF+PRON
2	A	103	13	تاخذ	تاخذ	V
2	A	103	14	جوله	جول+ه	NOUN+NSUFF
2	A	103	15	بأعضاء	ب+أعضاء	PREP+NOUN
2	A	103	16	جسمهم	جسم+هم	NOUN+PRON
2	A	103	17	كله	كل+ه	NOUN+PRON
2	A	103	18	?	?	PUNC
2	A	103	19	?	?	PUNC
2	A	103	20	?	?	PUNC
2	A	103	21	?	?	PUNC
2	A	103	22	?	?	PUNC
2	A	103	23	?	?	PUNC
2	A	103	24	EOS	EOS	EOS
2	B	104	1	كرهك	كره+ك	NOUN+PRON
2	B	104	2	ل	ل	PREP
2	B	104	3	شخص	شخص	NOUN
2	B	104	4	او	او	PART
2	B	104	5	حبك	حب+ك	NOUN+PRON
2	B	104	6	ل	ل	PREP
2	B	104	7	شخص	شخص	NOUN
2	B	104	8	مسأله	مسأل+ه	NOUN+NSUFF
2	B	104	9	شخصيه	شخصي+ه	ADJ+NSUFF
2	B	104	10	بينك	بين+ك	NOUN+PRON
2	B	104	11	وبين	و+بين	CONJ+NOUN
2	B	104	12	نفسك	نفس+ك	NOUN+PRON
2	B	104	13	مبنيه	مبني+ه	ADJ+NSUFF
2	B	104	14	على	على	PREP
2	B	104	15	مشاعرك	مشاعر+ك	NOUN+PRON
2	B	104	16	الشخصيه	ال+شخصي+ه	DET+ADJ+NSUFF
2	B	104	17	،	،	PUNC
2	B	104	18	غلط	غلط	NOUN
2	B	104	19	انك	ان+ك	PART+PRON
2	B	104	20	تقنع	تقنع	V
2	B	104	21	شخص	شخص	NOUN
2	B	104	22	انه	ان+ه	PART+PRON
2	B	104	23	يحب	يحب	V
2	B	104	24	او	او	PART
2	B	104	25	يكره	يكره	V
2	B	104	26	شخص	شخص	NOUN
2	B	104	27	ثاني	ثاني	ADJ
2	B	104	28	ل	ل	PREP
2	B	104	29	مجرد	مجرد	NOUN
2	B	104	30	مشاعرك	مشاعر+ك	NOUN+PRON
2	B	104	31	?	?	PUNC
2	B	104	32	?	?	PUNC
2	B	104	33	EOS	EOS	EOS
5	B	105	1	الايميل	ال+ايميل	DET+NOUN
5	B	105	2	او	او	PART
5	B	105	3	البريد	ال+بريد	DET+NOUN
5	B	105	4	الإلكتروني	ال+إلكتروني	DET+NOUN
5	B	105	5	(	(	PUNC
5	B	105	6	مع	مع	NOUN
5	B	105	7	الباس	ال+باس	DET+NOUN
5	B	105	8	)	)	PUNC
5	B	105	9	المستخدم	ال+مستخدم	DET+NOUN
5	B	105	10	في	في	PREP
5	B	105	11	جوالك	جوال+ك	NOUN+PRON
5	B	105	12	مهم	مهم	ADJ
5	B	105	13	جدا	جد+ا	NOUN+CASE
5	B	105	14	تحفظه	تحفظ+ه	V+PRON
5	B	105	15	مثل	مثل	NOUN
5	B	105	16	اسمك	اسم+ك	NOUN+PRON
5	B	105	17	عادي	عادي	ADJ
5	B	105	18	تنسى	تنسى	V
5	B	105	19	اسمك	اسم+ك	NOUN+PRON
5	B	105	20	مو	مو	PART
5	B	105	21	مشكلة	مشكل+ة	NOUN+NSUFF
5	B	105	22	بس	بس	PART
5	B	105	23	ايميلك	ايميل+ك	NOUN+PRON
5	B	105	24	اكسر	اكسر	V
5	B	105	25	راسك	راس+ك	NOUN+PRON
5	B	105	26	مفهوم	مفهوم	ADJ
5	B	105	27	?	?	PUNC
5	B	105	28	?	?	PUNC
5	B	105	29	?	?	PUNC
5	B	105	30	?	?	PUNC
5	B	105	31	EOS	EOS	EOS
5	B	106	1	أبيخ	أبيخ	ADJ
5	B	106	2	حركة	حرك+ة	NOUN+NSUFF
5	B	106	3	إنك	إن+ك	PART+PRON
5	B	106	4	تسوي	تسوي	V
5	B	106	5	فولو	فولو	NOUN
5	B	106	6	حال	حال	NOUN
5	B	106	7	واحد	واحد	NOUN
5	B	106	8	بالغلط	ب+ال+غلط	PREP+DET+NOUN
5	B	106	9	و	و	CONJ
5	B	106	10	هو	هو	PRON
5	B	106	11	يسويلك	يسوي+ل+ك	V+PREP+PRON
5	B	106	12	فولو	فولو	NOUN
5	B	106	13	باك	باك	NOUN
5	B	106	14	و	و	CONJ
5	B	106	15	أنت	أنت	PRON
5	B	106	16	ما	ما	PART
5	B	106	17	تريد	تريد	V
5	B	106	18	تسحب	تسحب	V
5	B	106	19	الفولو	ال+فولو	DET+NOUN
5	B	106	20	عشان	عشان	PART
5	B	106	21	ما	ما	PART
5	B	106	22	تطلع	تطلع	V
5	B	106	23	كأنك	كأن+ك	PART+PRON
5	B	106	24	مال	مال	NOUN
5	B	106	25	فولو	فولو	NOUN
5	B	106	26	ابو	ابو	NOUN
5	B	106	27	دقيقة	دقيق+ة	NOUN+NSUFF
5	B	106	28	EOS	EOS	EOS
1	A	107	1	@reem_qarni1	@reem_qarni1	MENTION
1	A	107	2	الشيمه	ال+شيم+ه	DET+NOUN+NSUFF
1	A	107	3	بتمرضي	ب+تمرض+ي	PROG_PART+V+PRON
1	A	107	4	انا	انا	PRON
1	A	107	5	حدي	حد+ي	NOUN+PRON
1	A	107	6	لحد	ل+حد	PREP+NOUN
1	A	107	7	باب	باب	NOUN
1	A	107	8	غرفتي	غرف+ت+ي	NOUN+NSUFF+PRON
1	A	107	9	واجد	واجد	ADJ
1	A	107	10	برد	برد	NOUN
1	A	107	11	ياااخي	يا+ااخ+ي	PART+NOUN+PRON
1	A	107	12	م	م	PART
1	A	107	13	تقدر	تقدر	V
1	A	107	14	تتحرك	تتحرك	V
1	A	107	15	حتى	حتى	PART
1	A	107	16	EOS	EOS	EOS
5	A	108	1	على	على	PREP
5	A	108	2	قد	قد	NOUN
5	A	108	3	ما	ما	PART
5	A	108	4	أكون	أكون	V
5	A	108	5	مبسوطه	مبسوط+ه	ADJ+NSUFF
5	A	108	6	واضحك	و+اضحك	CONJ+V
5	A	108	7	إلاا	إلاا	PART
5	A	108	8	إنو	إن+و	PART+PRON
5	A	108	9	يومي	يوم+ي	NOUN+PRON
5	A	108	10	يكون	يكون	V
5	A	108	11	ناقص	ناقص	ADJ
5	A	108	12	بدونكك	ب+دون+كك	PREP+NOUN+PRON
5	A	108	13	.	.	PUNC
5	A	108	14	EOS	EOS	EOS
3	B	109	1	@HalaFmradio	@HalaFmradio	MENTION
3	B	109	2	صباحكم	صباح+كم	NOUN+PRON
3	B	109	3	فل	فل	NOUN
3	B	109	4	زياد	زياد	NOUN
3	B	109	5	ووفاء	و+وفاء	CONJ+NOUN
3	B	109	6	رايح	رايح	ADJ
3	B	109	7	خط	خط	NOUN
3	B	109	8	صور	صور	NOUN
3	B	109	9	ومعي	و+مع+ي	CONJ+NOUN+PRON
3	B	109	10	هنود	هنود	NOUN
3	B	109	11	العدد	ال+عدد	DET+NOUN
3	B	109	12	ومصدعينا	و+مصدع+ي+نا	CONJ+ADJ+PRON+PRON
3	B	109	13	بسوالفهم	ب+سوالف+هم	PREP+NOUN+PRON
3	B	109	14	وما	و+ما	CONJ+PART
3	B	109	15	قادر	قادر	ADJ
3	B	109	16	اسمعكم	اسمع+كم	V+PRON
3	B	109	17	فالسموحه	ف+ال+سموح+ه	CONJ+DET+NOUN+NSUFF
3	B	109	18	منكم	من+كم	PREP+PRON
3	B	109	19	موضوعكم	موضوع+كم	NOUN+PRON
3	B	109	20	ما	ما	PART
3	B	109	21	قدرت	قدر+ت	V+PRON
3	B	109	22	استوعبه	استوعب+ه	V+PRON
3	B	109	23	EOS	EOS	EOS
1	B	110	1	هالأيام	ه+ال+أيام	PRON+DET+NOUN
1	B	110	2	منتشرة	منتشر+ة	ADJ+NSUFF
1	B	110	3	موضة	موض+ة	NOUN+NSUFF
1	B	110	4	بين	بين	NOUN
1	B	110	5	البنات	ال+بنات	DET+NOUN
1	B	110	6	لازم	لازم	ADJ
1	B	110	7	أخلي	أخلي	V
1	B	110	8	صوتي	صوت+ي	NOUN+PRON
1	B	110	9	رقيق	رقيق	ADJ
1	B	110	10	كأني	كأن+ي	PART+PRON
1	B	110	11	عصفور	عصفور	NOUN
1	B	110	12	مخنوق	مخنوق	ADJ
1	B	110	13	!	!	PUNC
1	B	110	14	?	?	PUNC
1	B	110	15	?	?	PUNC
1	B	110	16	?	?	PUNC
1	B	110	17	?	?	PUNC
1	B	110	18	?	?	PUNC
1	B	110	19	?	?	PUNC
1	B	110	20	EOS	EOS	EOS
3	B	111	1	@Abu_khalid101	@Abu_khalid101	MENTION
3	B	111	2	@radar_group99	@radar_group99	MENTION
3	B	111	3	أعتذر	أعتذر	V
3	B	111	4	كنت	كن+ت	V+PRON
3	B	111	5	اظن	اظن	V
3	B	111	6	يدفوا	يدف+وا	V+PRON
3	B	111	7	سيارة	سيار+ة	NOUN+NSUFF
3	B	111	8	مواطن	مواطن	NOUN
3	B	111	9	ما	ما	PART
3	B	111	10	دورية	دوري+ة	NOUN+NSUFF
3	B	111	11	شرطه	شرط+ه	NOUN+NSUFF
3	B	111	12	هنا	هنا	NOUN
3	B	111	13	معاكم	معا+كم	PART+PRON
3	B	111	14	حق	حق	NOUN
3	B	111	15	المفروض	ال+مفروض	DET+ADJ
3	B	111	16	ما	ما	PART
3	B	111	17	تنشر	تنشر	V
3	B	111	18	نفس	نفس	NOUN
3	B	111	19	هذي	هذي	PRON
3	B	111	20	الصور	ال+صور	DET+NOUN
3	B	111	21	EOS	EOS	EOS
1	A	112	1	عن	عن	PREP
1	A	112	2	احساس	احساس	NOUN
1	A	112	3	الشرده	ال+شرد+ه	DET+NOUN+NSUFF
1	A	112	4	من	من	PREP
1	A	112	5	الدوام	ال+دوام	DET+NOUN
1	A	112	6	عن	عن	PREP
1	A	112	7	احساس	احساس	NOUN
1	A	112	8	البرد	ال+برد	DET+NOUN
1	A	112	9	والمطر	و+ال+مطر	CONJ+DET+NOUN
1	A	112	10	ي	ي	PART
1	A	112	11	الله	الله	NOUN
1	A	112	12	ترا	ترا	PART
1	A	112	13	جالسه	جالس+ه	ADJ+NSUFF
1	A	112	14	أفرح	أفرح	V
1	A	112	15	~	~	PUNC
1	A	112	16	http://t.co/x3ADe2sBYn	http://t.co/x3ADe2sBYn	URL
1	A	112	17	EOS	EOS	EOS
1	B	113	1	?	?	PUNC
1	B	113	2	?	?	PUNC
1	B	113	3	?	?	PUNC
1	B	113	4	?	?	PUNC
1	B	113	5	ياشاعره	يا+شاعر+ه	PART+NOUN+NSUFF
1	B	113	6	يااللي	يا+اللي	PART+PART
1	B	113	7	تصيغين	تصيغ+ين	V+PRON
1	B	113	8	الابيات	ال+ابيات	DET+NOUN
1	B	113	9	ابيات	ابيات	NOUN
1	B	113	10	شعرك	شعر+ك	NOUN+PRON
1	B	113	11	كل	كل	NOUN
1	B	113	12	ابوها	ابو+ها	NOUN+PRON
1	B	113	13	جزيله	جزيل+ه	ADJ+NSUFF
1	B	113	14	فكره	فكر+ه	NOUN+NSUFF
1	B	113	15	،	،	PUNC
1	B	113	16	وتصوير	و+تصوير	CONJ+NOUN
1	B	113	17	وجزالة	و+جزال+ة	CONJ+ADJ+NSUFF
1	B	113	18	عبارات	عبار+ات	NOUN+NSUFF
1	B	113	19	بالمختصر	ب+ال+مختصر	PREP+DET+NOUN
1	B	113	20	بقول	ب+قول	PROG_PART+V
1	B	113	21	مافيك	ما+في+ك	PART+PREP+PRON
1	B	113	22	حيله	حيل+ه	NOUN+NSUFF
1	B	113	23	?	?	PUNC
1	B	113	24	?	?	PUNC
1	B	113	25	?	?	PUNC
1	B	113	26	?	?	PUNC
1	B	113	27	EOS	EOS	EOS
1	B	114	1	~	~	PUNC
1	B	114	2	ودي	ود+ي	V+PRON
1	B	114	3	احلف	احلف	V
1	B	114	4	ان	ان	PART
1	B	114	5	ماا	ماا	PART
1	B	114	6	ف	ف	PREP
1	B	114	7	الكون	ال+كون	DET+NOUN
1	B	114	8	زيك	زي+ك	NOUN+PRON
1	B	114	9	بس	بس	PART
1	B	114	10	اخااف	اخااف	V
1	B	114	11	يطمنك	يطمن+ك	V+PRON
1	B	114	12	حلفي	حلف+ي	NOUN+PRON
1	B	114	13	و	و	CONJ
1	B	114	14	تمشي	تمشي	V
1	B	114	15	?	?	PUNC
1	B	114	16	?	?	PUNC
1	B	114	17	?	?	PUNC
1	B	114	18	?	?	PUNC
1	B	114	19	"	"	PUNC
1	B	114	20	EOS	EOS	EOS
3	A	115	1	-	-	PUNC
3	A	115	2	إذا	إذا	PART
3	A	115	3	صحيت	صحي+ت	V+PRON
3	A	115	4	ولقيت	و+لقيت	CONJ+V
3	A	115	5	المكيف	ال+مكيف	DET+NOUN
3	A	115	6	شغال	شغال	ADJ
3	A	115	7	!	!	PUNC
3	A	115	8	أقوم	أقوم	V
3	A	115	9	أدور	أدور	V
3	A	115	10	أهلي	أهل+ي	NOUN+PRON
3	A	115	11	لايكون	لا+يكون	PART+V
3	A	115	12	فيهم	في+هم	PREP+PRON
3	A	115	13	شيء	شيء	NOUN
3	A	115	14	"	"	PUNC
3	A	115	15	?	?	PUNC
3	A	115	16	"	"	PUNC
3	A	115	17	EOS	EOS	EOS
5	B	116	1	فكره	فكر+ه	NOUN+NSUFF
5	B	116	2	جديده	جديد+ه	ADJ+NSUFF
5	B	116	3	:	:	PUNC
5	B	116	4	الساعه	ال+ساع+ه	DET+NOUN+NSUFF
5	B	116	5	45	45	NUM
5	B	116	6	:	:	PUNC
5	B	116	7	10	10	NUM
5	B	116	8	ابي	ابي	V
5	B	116	9	الكل	ال+كل	DET+NOUN
5	B	116	10	يقول	يقول	V
5	B	116	11	شي	شي	NOUN
5	B	116	12	يستحي	يستحي	V
5	B	116	13	يقوووله	يقووول+ه	V+PRON
5	B	116	14	بل	ب+ل	PREP+DET
5	B	116	15	خاص	خاص	NOUN
5	B	116	16	مشروع	مشروع	NOUN
5	B	116	17	اكسر	اكسر	V
5	B	116	18	الخطأ	ال+خطأ	DET+NOUN
5	B	116	19	?	?	PUNC
5	B	116	20	?	?	PUNC
5	B	116	21	EOS	EOS	EOS
5	A	117	1	تعبنا	تعب+نا	V+PRON
5	A	117	2	نداري	نداري	V
5	A	117	3	كل	كل	NOUN
5	A	117	4	خاطر	خاطر	NOUN
5	A	117	5	عشان	عشان	PART
5	A	117	6	نعيش	نعيش	V
5	A	117	7	و	و	CONJ
5	A	117	8	حنا	حنا	PRON
5	A	117	9	ندور	ندور	V
5	A	117	10	من	من	PART
5	A	117	11	,	,	PUNC
5	A	117	12	يداري	يداري	V
5	A	117	13	خلوها	خل+و+ها	V+PRON+PRON
5	A	117	14	رضينا	رضي+نا	V+PRON
5	A	117	15	:	:	PUNC
5	A	117	16	بواقعنا	ب+واقع+نا	PREP+NOUN+PRON
5	A	117	17	لكن	لكن	CONJ
5	A	117	18	يازمن	يا+زمن	PART+NOUN
5	A	117	19	بشويش	بشويش	NOUN
5	A	117	20	ترا	ترا	PART
5	A	117	21	ما	ما	PART
5	A	117	22	شكينا	شكي+نا	V+PRON
5	A	117	23	قسوتك	قسو+ت+ك	NOUN+NSUFF+PRON
5	A	117	24	و	و	CONJ
5	A	117	25	أنت	أنت	PRON
5	A	117	26	خابرنا	خابر+نا	ADJ+PRON
5	A	117	27	EOS	EOS	EOS
1	A	118	1	لا	لا	PART
1	A	118	2	تغلا	تغلا	V
1	A	118	3	عليه	علي+ه	PREP+NSUFF
1	A	118	4	"	"	PUNC
1	A	118	5	دامك	دام+ك	V+PRON
1	A	118	6	اليوم	ال+يوم	DET+NOUN
1	A	118	7	غالي	غالي	ADJ
1	A	118	8	لا	لا	PART
1	A	118	9	تجدد	تجدد	V
1	A	118	10	جروح	جروح	NOUN
1	A	118	11	القلب	ال+قلب	DET+NOUN
1	A	118	12	كافي	كافي	ADJ
1	A	118	13	جروحه	جروح+ه	NOUN+PRON
1	A	118	14	لا	لا	PART
1	A	118	15	تواعد	تواعد	V
1	A	118	16	وتخلف	و+تخلف	CONJ+V
1	A	118	17	ياحسين	يا+حسين	PART+NOUN
1	A	118	18	الدلالي	ال+دلال+ي	DET+NOUN+NSUFF
1	A	118	19	ثم	ثم	PART
1	A	118	20	تجي	تجي	V
1	A	118	21	تطلبني	تطلب+ني	V+PRON
1	A	118	22	العذر	ال+عذر	DET+NOUN
1	A	118	23	والسموحه	و+ال+سموح+ه	CONJ+DET+NOUN+NSUFF
1	A	118	24	EOS	EOS	EOS
5	B	119	1	مو	مو	PART
5	B	119	2	خبار	خبار	NOUN
5	B	119	3	صديقي	صديق+ي	NOUN+PRON
5	B	119	4	؟	؟	PUNC
5	B	119	5	@therealbinbaz	@therealbinbaz	MENTION
5	B	119	6	يوم	يوم	NOUN
5	B	119	7	بيرد	ب+يرد	PROG_PART+V
5	B	119	8	علي	علي	PREP
5	B	119	9	بسوي	ب+سوي	PROG_PART+V
5	B	119	10	ريتويت	ريتويت	NOUN
5	B	119	11	حال	حال	NOUN
5	B	119	12	الرد	ال+رد	DET+NOUN
5	B	119	13	لا	لا	PART
5	B	119	14	تخافوا	تخاف+وا	V+PRON
5	B	119	15	?	?	PUNC
5	B	119	16	?	?	PUNC
5	B	119	17	EOS	EOS	EOS
4	B	120	1	بعض	بعض	NOUN
4	B	120	2	المطاوعة	ال+مطاوع+ة	DET+NOUN+NSUFF
4	B	120	3	:	:	PUNC
4	B	120	4	يتزوج	يتزوج	V
4	B	120	5	اربع	اربع	NOUN
4	B	120	6	ويطلق	و+يطلق	CONJ+V
4	B	120	7	خمس	خمس	NUM
4	B	120	8	وعنده	و+عند+ه	CONJ+NOUN+PRON
4	B	120	9	عشرين	عشرين	NUM
4	B	120	10	ولد	ولد	NOUN
4	B	120	11	وإذا	و+إذا	CONJ+PART
4	B	120	12	شاف	شاف	V
4	B	120	13	شباب	شباب	NOUN
4	B	120	14	رايحين	رايح+ين	ADJ+PRON
4	B	120	15	دبي	دبي	NOUN
4	B	120	16	قال	قال	V
4	B	120	17	:	:	PUNC
4	B	120	18	هؤلاء	هؤلاء	PRON
4	B	120	19	استسلموا	استسلم+وا	V+PRON
4	B	120	20	لشهواتهم	ل+شهو+ات+هم	PREP+NOUN+NSUFF+PRON
4	B	120	21	!	!	PUNC
4	B	120	22	خالي	خال+ي	NOUN+PRON
4	B	120	23	انت	انت	PRON
4	B	120	24	حتى	حتى	PART
4	B	120	25	الشهوة	ال+شهو+ة	DET+NOUN+NSUFF
4	B	120	26	حملتها	حمل+ت+ها	V+PRON+PRON
4	B	120	27	EOS	EOS	EOS
4	B	121	1	بالنسبة	ب+ال+نسب+ة	PREP+DET+NOUN+NSUFF
4	B	121	2	لي	ل+ي	PREP+PRON
4	B	121	3	عادي	عادي	ADJ
4	B	121	4	اعرف	اعرف	V
4	B	121	5	ناس	ناس	NOUN
4	B	121	6	واسمائهم	و+اسمائ+هم	CONJ+NOUN+PRON
4	B	121	7	واشياء	و+اشياء	CONJ+NOUN
4	B	121	8	عنهم	عن+هم	PREP+PRON
4	B	121	9	و	و	CONJ
4	B	121	10	كذا	كذا	ADV
4	B	121	11	عشاني	عشان+ي	PART+PRON
4	B	121	12	فضولية	فضولي+ة	NOUN+NSUFF
4	B	121	13	والتحقيق	و+ال+تحقيق	CONJ+DET+NOUN
4	B	121	14	هواية	هواي+ة	NOUN+NSUFF
4	B	121	15	روتينية	روتيني+ة	ADJ+NSUFF
4	B	121	16	لي	ل+ي	PREP+PRON
4	B	121	17	?	?	PUNC
4	B	121	18	?	?	PUNC
4	B	121	19	بس	بس	PART
4	B	121	20	اذا	اذا	PART
4	B	121	21	احد	احد	NOUN
4	B	121	22	عرف	عرف	V
4	B	121	23	عني	عن+ي	PREP+PRON
4	B	121	24	استغرب	استغرب	V
4	B	121	25	كيف	كيف	PART
4	B	121	26	وليش	و+ليش	CONJ+PART
4	B	121	27	عرف	عرف	V
4	B	121	28	?	?	PUNC
4	B	121	29	?	?	PUNC
4	B	121	30	؟	؟	PUNC
4	B	121	31	؟	؟	PUNC
4	B	121	32	!	!	PUNC
4	B	121	33	!	!	PUNC
4	B	121	34	EOS	EOS	EOS
2	A	122	1	قول	قول	V
2	A	122	2	لالدنيا	ل+ال+دنيا	PREP+DET+NOUN
2	A	122	3	:	:	PUNC
2	A	122	4	ترى	ترى	PART
2	A	122	5	م	م	PART
2	A	122	6	أحنا	أحنا	PRON
2	A	122	7	حبايب	حبايب	NOUN
2	A	122	8	و	و	CONJ
2	A	122	9	أعط	أعط	V
2	A	122	10	لالذكرى	ل+ال+ذكرى	PREP+DET+NOUN
2	A	122	11	فضا	فضا	NOUN
2	A	122	12	و	و	CONJ
2	A	122	13	جناح	جناح	NOUN
2	A	122	14	ريش	ريش	NOUN
2	A	122	15	!	!	PUNC
2	A	122	16	!	!	PUNC
2	A	122	17	EOS	EOS	EOS
5	B	123	1	يقولون	يقول+ون	V+PRON
5	B	123	2	البلطجيه	ال+بلطجي+ه	DET+ADJ+NSUFF
5	B	123	3	رايحين	رايح+ين	ADJ+PRON
5	B	123	4	بيعتصمون	ب+يعتصم+ون	PROG_PART+V+PRON
5	B	123	5	في	في	PREP
5	B	123	6	الدوار	ال+دوار	DET+NOUN
5	B	123	7	ياالله	يا+الله	PART+NOUN
5	B	123	8	نروح	نروح	V
