Fold	SubFold	SentID	Order	Word	Segmentation	POS
5	B	85	18	المستقبل	ال+مستقبل	DET+NOUN
5	B	85	19	0	0	PUNC
5	B	85	20	بإيدك	ب+إيد+ك	PREP+NOUN+PRON
5	B	85	21	بتغير	ب+تغير	FUT_PART+V
5	B	85	22	كل	كل	NOUN
5	B	85	23	شي	شي	NOUN
5	B	85	24	!	!	PUNC
5	B	85	25	EOS	EOS	EOS
4	A	86	1	نطرونا	نطر+و+نا	V+PRON+PRON
4	A	86	2	وبالاخر	و+ب+ال+اخر	CONJ+PREP+DET+NOUN
4	A	86	3	جابولنا	جاب+و+ل+نا	V+PRON+PREP+PRON
4	A	86	4	عساف	عساف	NOUN
4	A	86	5	دقيقتين	دقيق+ت+ين	NOUN+NSUFF+NSUFF
4	A	86	6	-	-	PUNC
4	A	86	7	_	_	PUNC
4	A	86	8	-	-	PUNC
4	A	86	9	عشان	عشان	PART
4	A	86	10	نسبة	نسب+ة	NOUN+NSUFF
4	A	86	11	المشاهدة	ال+مشاهد+ة	DET+NOUN+NSUFF
4	A	86	12	تزيد	تزيد	V
4	A	86	13	كل	كل	NOUN
4	A	86	14	مرة	مر+ة	NOUN+NSUFF
4	A	86	15	هيك	هيك	ADV
4	A	86	16	زهقونا	زهق+و+نا	V+PRON+PRON
4	A	86	17	!	!	PUNC
4	A	86	18	!	!	PUNC
4	A	86	19	!	!	PUNC
4	A	86	20	EOS	EOS	EOS
2	A	87	1	ولعيونكن	و+ل+عيون+كن	CONJ+PREP+NOUN+PRON
2	A	87	2	يااحلى	يا+احلى	PART+ADJ
2	A	87	3	فانز	فانز	NOUN
2	A	87	4	ولكل	و+ل+كل	CONJ+PREP+NOUN
2	A	87	5	عائلة	عائل+ة	NOUN+NSUFF
2	A	87	6	الزيكو	ال+زيكو	DET+NOUN
2	A	87	7	زكي	زكي	NOUN
2	A	87	8	شريف	شريف	NOUN
2	A	87	9	غنية	غني+ة	NOUN+NSUFF
2	A	87	10	زكي	زكي	NOUN
2	A	87	11	ع	ع	PREP
2	A	87	12	اثير	اثير	NOUN
2	A	87	13	راديو	راديو	NOUN
2	A	87	14	لايف	لايف	NOUN
2	A	87	15	روز	روز	NOUN
2	A	87	16	هلأ	هلأ	NOUN
2	A	87	17	اسمعوها	اسمع+و+ها	V+PRON+PRON
2	A	87	18	وهيدا	و+هيدا	CONJ+PRON
2	A	87	19	رابط	رابط	NOUN
2	A	87	20	http://t.co/rvLll3nJfs	http://t.co/rvLll3nJfs	URL
2	A	87	21	وراح	و+راح	CONJ+FUT_PART
2	A	87	22	ارجع	ارجع	V
2	A	87	23	عيدها	عيد+ها	V+PRON
2	A	87	24	EOS	EOS	EOS
3	A	88	1	ما	ما	PART
3	A	88	2	احلا	احلا	ADJ
3	A	88	3	البيت	ال+بيت	DET+NOUN
3	A	88	4	وانتا	و+انتا	CONJ+PRON
3	A	88	5	لحالك	ل+حال+ك	PREP+NOUN+PRON
3	A	88	6	فيه	في+ه	PREP+PRON
3	A	88	7	😥	😥	EMOT
3	A	88	8	عيوش	عيوش	NOUN
3	A	88	9	ستايل	ستايل	NOUN
3	A	88	10	وقرب	و+قرب	CONJ+NOUN
3	A	88	11	الغدا	ال+غدا	DET+NOUN
3	A	88	12	ومو	و+مو	CONJ+PART
3	A	88	13	عارفه	عارف+ه	ADJ+PRON
3	A	88	14	شو	شو	PART
3	A	88	15	اعمل	اعمل	V
3	A	88	16	غدا	غدا	NOUN
3	A	88	17	ههههههههه	ههههههههه	EMOT
3	A	88	18	EOS	EOS	EOS
1	A	89	1	@NicoleSabaaa	@NicoleSabaaa	MENTION
1	A	89	2	حبيت	حب+يت	V+PRON
1	A	89	3	كتير	كتير	ADJ
1	A	89	4	نظرتك	نظر+ت+ك	NOUN+NSUFF+PRON
1	A	89	5	ك	ك	PREP
1	A	89	6	"	"	PUNC
1	A	89	7	أم	أم	NOUN
1	A	89	8	"	"	PUNC
1	A	89	9	و	و	CONJ
1	A	89	10	تبريرك	تبرير+ك	V+PRON
1	A	89	11	لالموقف	ل+ال+موقف	PREP+DET+NOUN
1	A	89	12	وهيدا	و+هيدا	CONJ+PRON
1	A	89	13	الصح	ال+صح	DET+NOUN
1	A	89	14	0	0	PUNC
1	A	89	15	0	0	PUNC
1	A	89	16	الله	الله	NOUN
1	A	89	17	يخليلك	يخلي+ل+ك	V+PREP+PRON
1	A	89	18	بنتك	بنت+ك	NOUN+PRON
1	A	89	19	بس	بس	ADV
1	A	89	20	تكبر	تكبر	V
1	A	89	21	اكيد	اكيد	ADJ
1	A	89	22	رح	رح	FUT_PART
1	A	89	23	تفتخر	تفتخر	V
1	A	89	24	فيكي	في+كي	PREP+PRON
1	A	89	25	EOS	EOS	EOS
2	B	90	1	الاول	ال+اول	DET+ADJ
2	B	90	2	:	:	PUNC
2	B	90	3	حلمت	حلم+ت	V+PRON
2	B	90	4	اني	ان+ي	PART+PRON
2	B	90	5	سافرت	سافر+ت	V+PRON
2	B	90	6	ع	ع	PREP
2	B	90	7	اميركا	اميركا	NOUN
2	B	90	8	/	/	PUNC
2	B	90	9	الثاني	ال+ثاني	DET+ADJ
2	B	90	10	:	:	PUNC
2	B	90	11	حلمت	حلم+ت	V+PRON
2	B	90	12	اني	ان+ي	PART+PRON
2	B	90	13	تجوزت	تجوز+ت	V+PRON
2	B	90	14	0	0	PUNC
2	B	90	15	..	..	PUNC
2	B	90	16	حكالو	حكا+ل+و	V+PREP+PRON
2	B	90	17	طب	طب	ADJ
2	B	90	18	ليش	ليش	PART
2	B	90	19	ما	ما	PART
2	B	90	20	عزمتني	عزم+ت+ني	V+PRON+PRON
2	B	90	21	!	!	PUNC
2	B	90	22	قال	قال	V
2	B	90	23	:	:	PUNC
2	B	90	24	والله	و+الله	CONJ+NOUN
2	B	90	25	سالت	سال+ت	V+PRON
2	B	90	26	عنك	عن+ك	PREP+PRON
2	B	90	27	قالولي	قال+و+ل+ي	V+PRON+PREP+PRON
2	B	90	28	مسافر	مسافر	ADJ
2	B	90	29	😂	😂	EMOT
2	B	90	30	😂	😂	EMOT
2	B	90	31	😂	😂	EMOT
2	B	90	32	#منقولة	#منقولة	HASH
2	B	90	33	EOS	EOS	EOS
1	A	91	1	ساعتين	ساع+ت+ين	NOUN+NSUFF+NSUFF
1	A	91	2	على	على	PREP
1	A	91	3	٤	٤	NUM
1	A	91	4	صفحات	صفح+ات	NOUN+NSUFF
1	A	91	5	0	0	PUNC
1	A	91	6	0	0	PUNC
1	A	91	7	0	0	PUNC
1	A	91	8	وضايل	و+ضايل	CONJ+V
1	A	91	9	٤٧	٤٧	NUM
1	A	91	10	صفحة	صفح+ة	NOUN+NSUFF
1	A	91	11	ضرب	ضرب	PREP
1	A	91	12	نص	نص	NOUN
1	A	91	13	ساعة	ساع+ة	NOUN+NSUFF
1	A	91	14	لكل	ل+كل	PREP+NOUN
1	A	91	15	صفحة	صفح+ة	NOUN+NSUFF
1	A	91	16	=	=	PUNC
1	A	91	17	٢٣	٢٣	NUM
1	A	91	18	٫	٫	PUNC
1	A	91	19	٥	٥	NUM
1	A	91	20	ساعة	ساع+ة	NOUN+NSUFF
1	A	91	21	0	0	PUNC
1	A	91	22	0	0	PUNC
1	A	91	23	يلا	يلا	PART
1	A	91	24	مليح	مليح	ADJ
1	A	91	25	بكمل	ب+كمل	FUT_PART+V
1	A	91	26	بعد	بعد	NOUN
1	A	91	27	الإمتحان	ال+إمتحان	DET+NOUN
1	A	91	28	بساعتين	ب+ساع+ت+ين	PREP+NOUN+NSUFF+NSUFF
1	A	91	29	:	:	PUNC
1	A	91	30	D	D	FOREIGN
1	A	91	31	#justedujo	#justedujo	HASH
1	A	91	32	EOS	EOS	EOS
2	A	92	1	@hayaamer5	@hayaamer5	MENTION
2	A	92	2	بتعرفي	ب+تعرف+ي	PROG_PART+V+PRON
2	A	92	3	هي	هي	PRON
2	A	92	4	العبوطة	ال+عبوط+ة	DET+NOUN+NSUFF
2	A	92	5	يلي	يلي	PART
2	A	92	6	بتحسي	ب+تحس+ي	PROG_PART+V+PRON
2	A	92	7	انك	ان+ك	PART+PRON
2	A	92	8	عنجد	عن+جد	PREP+NOUN
2	A	92	9	ما	ما	PART
2	A	92	10	بدك	بد+ك	NOUN+PRON
2	A	92	11	ياها	يا+ها	NOUN+PRON
2	A	92	12	تخلص	تخلص	V
2	A	92	13	متل	متل	NOUN
2	A	92	14	عبوطة	عبوط+ة	NOUN+NSUFF
2	A	92	15	بابا	بابا	NOUN
2	A	92	16	او	او	CONJ
2	A	92	17	صاحبتك	صاحب+ت+ك	NOUN+NSUFF+PRON
2	A	92	18	يلي	يلي	PART
2	A	92	19	كتير	كتير	ADJ
2	A	92	20	بتفهمك	ب+تفهم+ك	PROG_PART+V+PRON
2	A	92	21	EOS	EOS	EOS
3	B	93	1	عن	عن	PREP
3	B	93	2	تلك	تلك	ADV
3	B	93	3	اللحظة	ال+لحظ+ة	DET+NOUN+NSUFF
3	B	93	4	الي	الي	PART
3	B	93	5	بدك	بد+ك	NOUN+PRON
3	B	93	6	تفظح	تفظح	V
3	B	93	7	عرظ	عرظ	NOUN
3	B	93	8	الساعة	ال+ساع+ة	DET+NOUN+NSUFF
3	B	93	9	الي	الي	PART
3	B	93	10	احترمت	احترم+ت	V+PRON
3	B	93	11	فيها	في+ها	PREP+PRON
3	B	93	12	بني	بني	NOUN
3	B	93	13	آدم	آدم	NOUN
3	B	93	14	و	و	CONJ
3	B	93	15	طلع	طلع	V
3	B	93	16	حفاية	حفاي+ة	NOUN+NSUFF
3	B	93	17	0	0	PUNC
3	B	93	18	و	و	CONJ
3	B	93	19	مش	مش	PART
3	B	93	20	أي	أي	NOUN
3	B	93	21	حفاية	حفاي+ة	NOUN+NSUFF
3	B	93	22	،	،	PUNC
3	B	93	23	حفاية	حفاي+ة	NOUN+NSUFF
3	B	93	24	شوارع	شوارع	NOUN
3	B	93	25	،	،	PUNC
3	B	93	26	لإنه	ل+إن+ه	PREP+PART+PRON
3	B	93	27	حفاية	حفاي+ة	NOUN+NSUFF
3	B	93	28	الدار	ال+دار	DET+NOUN
3	B	93	29	نظيفة	نظيف+ة	ADJ+NSUFF
3	B	93	30	عالأقل	ع+ال+أقل	PREP+DET+ADJ
3	B	93	31	0	0	PUNC
3	B	93	32	EOS	EOS	EOS
3	A	94	1	المشكلة	ال+مشكل+ة	DET+NOUN+NSUFF
3	A	94	2	تتلخص	تتلخص	V
3	A	94	3	في	في	PREP
3	A	94	4	إنو	إن+و	PART+PRON
3	A	94	5	كيف	كيف	PART
3	A	94	6	بدي	بد+ي	NOUN+PRON
3	A	94	7	أدور	أدور	V
3	A	94	8	على	على	PREP
3	A	94	9	تاكسي	تاكسي	NOUN
3	A	94	10	بهيك	ب+هيك	PREP+ADV
3	A	94	11	جو	جو	NOUN
3	A	94	12	!	!	PUNC
3	A	94	13	ينعن	ينعن	V
3	A	94	14	محاضرة	محاضر+ة	NOUN+NSUFF
3	A	94	15	8	8	NUM
3	A	94	16	0	0	PUNC
3	A	94	17	#الجامعة_الهاشمية	#الجامعة_الهاشمية	HASH
3	A	94	18	#صباح_الخير	#صباح_الخير	HASH
3	A	94	19	#مطر	#مطر	HASH
3	A	94	20	#أمطار	#أمطار	HASH
3	A	94	21	#أمطار_الخير	#أمطار_الخير	HASH
3	A	94	22	#الأردن	#الأردن	HASH
3	A	94	23	#عمان	#عمان	HASH
3	A	94	24	EOS	EOS	EOS
5	A	95	1	مخي	مخ+ي	NOUN+PRON
5	A	95	2	يتكون	يتكون	V
5	A	95	3	من	من	PREP
5	A	95	4	:	:	PUNC
5	A	95	5	واحد	واحد	NOUN
5	A	95	6	عاقل	عاقل	ADJ
5	A	95	7	،	،	PUNC
5	A	95	8	وواحد	و+واحد	CONJ+NOUN
5	A	95	9	غبي	غبي	ADJ
5	A	95	10	،	،	PUNC
5	A	95	11	وواحد	و+واحد	CONJ+NOUN
5	A	95	12	ذكي	ذكي	ADJ
5	A	95	13	،	،	PUNC
5	A	95	14	وواحد	و+واحد	CONJ+NOUN
5	A	95	15	قليل	قليل	ADJ
5	A	95	16	ادب	ادب	NOUN
5	A	95	17	،	،	PUNC
5	A	95	18	وواحد	و+واحد	CONJ+NOUN
5	A	95	19	زنخ	زنخ	ADJ
5	A	95	20	و	و	CONJ
5	A	95	21	واحد	واحد	NOUN
5	A	95	22	شيخ	شيخ	NOUN
5	A	95	23	دين	دين	NOUN
5	A	95	24	عاد	عاد	ADV
5	A	95	25	انت	انت	PRON
5	A	95	26	وحظك	و+حظ+ك	CONJ+NOUN+PRON
5	A	95	27	على	على	PREP
5	A	95	28	حسب	حسب	NOUN
5	A	95	29	اللي	اللي	PART
5	A	95	30	مستلم	مستلم	NOUN
5	A	95	31	الشفت	ال+شفت	DET+NOUN
5	A	95	32	=D	=D	EMOT
5	A	95	33	EOS	EOS	EOS
3	A	96	1	ترا	ترا	V
3	A	96	2	والله	و+الله	CONJ+NOUN
3	A	96	3	زي	زي	NOUN
3	A	96	4	ما	ما	PART
3	A	96	5	بتعامل	ب+تعامل	PROG_PART+V
3	A	96	6	اللي	اللي	PART
3	A	96	7	قدامك	قدام+ك	NOUN+PRON
3	A	96	8	0	0	PUNC
3	A	96	9	0	0	PUNC
3	A	96	10	مين	مين	PART
3	A	96	11	ما	ما	PART
3	A	96	12	كان	كان	V
3	A	96	13	رح	رح	FUT_PART
3	A	96	14	يجي	يجي	V
3	A	96	15	شخص	شخص	NOUN
3	A	96	16	ويعاملك	و+يعامل+ك	CONJ+V+PRON
3	A	96	17	نفس	نفس	NOUN
3	A	96	18	ما	ما	PART
3	A	96	19	انت	انت	PRON
3	A	96	20	بتعاملهم	ب+تعامل+هم	PROG_PART+V+PRON
3	A	96	21	:	:	PUNC
3	A	96	22	)	)	PUNC
3	A	96	23	EOS	EOS	EOS
1	B	97	1	لما	لما	PART
1	B	97	2	يكون	يكون	V
1	B	97	3	في	في	ADV
1	B	97	4	شاب	شاب	NOUN
1	B	97	5	تارك	تارك	V
1	B	97	6	المدرسة	ال+مدرس+ة	DET+NOUN+NSUFF
1	B	97	7	من	من	PREP
1	B	97	8	صف	صف	NOUN
1	B	97	9	سابع	سابع	ADJ
1	B	97	10	وصوته	و+صوت+ه	CONJ+NOUN+PRON
1	B	97	11	حلو	حلو	ADJ
1	B	97	12	وجاي	و+جاي	CONJ+ADJ
1	B	97	13	يدور	يدور	V
1	B	97	14	ع	ع	PREP
1	B	97	15	فرصة	فرص+ة	NOUN+NSUFF
1	B	97	16	,	,	PUNC
1	B	97	17	,	,	PUNC
1	B	97	18	أعتقد	أعتقد	V
1	B	97	19	ما	ما	PART
1	B	97	20	في	في	PREP
1	B	97	21	مجال	مجال	NOUN
1	B	97	22	لمسخرتك	ل+مسخر+ت+ك	PREP+NOUN+NSUFF+PRON
1	B	97	23	#نجم_الأردن	#نجم_الأردن	HASH
1	B	97	24	@RoyaJordanStar	@RoyaJordanStar	MENTION
1	B	97	25	EOS	EOS	EOS
2	A	98	1	بكل	ب+كل	PREP+NOUN
2	A	98	2	العالم	ال+عالم	DET+NOUN
2	A	98	3	الأماكن	ال+أماكن	DET+NOUN
2	A	98	4	المخصصة	ال+مخصص+ة	DET+NOUN+NSUFF
2	A	98	5	لالمدخنين	ل+ال+مدخن+ين	PREP+DET+NOUN+NSUFF
2	A	98	6	صغيرة	صغير+ة	ADJ+NSUFF
2	A	98	7	وجنب	و+جنب	CONJ+NOUN
2	A	98	8	الحمام	ال+حمام	DET+NOUN
2	A	98	9	أو	أو	CONJ
2	A	98	10	برة	بر+ة	NOUN+NSUFF
2	A	98	11	إلا	إلا	PART
2	A	98	12	في	في	PREP
2	A	98	13	#الاردن	#الاردن	HASH
2	A	98	14	الأماكن	ال+أماكن	DET+NOUN
2	A	98	15	المخصصة	ال+مخصص+ة	DET+NOUN+NSUFF
2	A	98	16	لغير	ل+غير	PREP+NOUN
2	A	98	17	المدخنين	ال+مدخن+ين	DET+NOUN+NSUFF
2	A	98	18	بأسوأ	ب+أسوأ	PREP+ADJ
2	A	98	19	مكان	مكان	NOUN
2	A	98	20	في	في	PREP
2	A	98	21	المطعم	ال+مطعم	DET+NOUN
2	A	98	22	مش	مش	PART
2	A	98	23	هيك	هيك	ADV
2	A	98	24	EOS	EOS	EOS
1	B	99	1	يا	يا	PART
1	B	99	2	طير	طير	NOUN
1	B	99	3	يا	يا	PART
1	B	99	4	طاير	طاير	ADJ
1	B	99	5	دربك	درب+ك	NOUN+PRON
1	B	99	6	ع	ع	PREP
1	B	99	7	باب	باب	NOUN
1	B	99	8	الله	الله	NOUN
1	B	99	9	هات	هات	V
1	B	99	10	البشاير	ال+بشاير	DET+NOUN
1	B	99	11	وامشي	و+امشي	CONJ+V
1	B	99	12	في	في	PREP
1	B	99	13	ارض	ارض	NOUN
1	B	99	14	الله	الله	NOUN
1	B	99	15	يا	يا	PART
1	B	99	16	طير	طير	NOUN
1	B	99	17	يا	يا	PART
1	B	99	18	طاير	طاير	ADJ
1	B	99	19	دربك	درب+ك	NOUN+PRON
1	B	99	20	ع	ع	PREP
1	B	99	21	باب	باب	NOUN
1	B	99	22	الله	الله	NOUN
1	B	99	23	EOS	EOS	EOS
2	B	100	1	@ahmedrubb	@ahmedrubb	MENTION
2	B	100	2	آمين	آمين	NOUN
2	B	100	3	يا	يا	PART
2	B	100	4	رب	رب	NOUN
2	B	100	5	و	و	CONJ
2	B	100	6	كلنا	كل+نا	NOUN+PRON
2	B	100	7	نشم	نشم	V
2	B	100	8	ريحة	ريح+ة	NOUN+NSUFF
2	B	100	9	تراب	تراب	NOUN
2	B	100	10	وطننا	وطن+نا	NOUN+PRON
2	B	100	11	و	و	CONJ
2	B	100	12	نشوف	نشوف	V
2	B	100	13	ناسنا	ناس+نا	NOUN+PRON
2	B	100	14	و	و	CONJ
2	B	100	15	أهلنا	أهل+نا	NOUN+PRON
2	B	100	16	و	و	CONJ
2	B	100	17	أصولنا	أصول+نا	NOUN+PRON
2	B	100	18	و	و	CONJ
2	B	100	19	أماكننا	أماكن+نا	NOUN+PRON
2	B	100	20	EOS	EOS	EOS
1	A	101	1	@ayser_mahaftha	@ayser_mahaftha	MENTION
1	A	101	2	ههههههههههههههههههه	ههههههههههههههههههه	EMOT
1	A	101	3	طيب	طيب	ADJ
1	A	101	4	والله	و+الله	CONJ+NOUN
1	A	101	5	عجبني	عجب+ني	V+PRON
1	A	101	6	الاقتراح	ال+اقتراح	DET+NOUN
1	A	101	7	وبنصير	و+ب+نصير	CONJ+FUT_PART+V
1	A	101	8	نعطل	نعطل	V
1	A	101	9	خميس	خميس	NOUN
1	A	101	10	وجمعة	و+جمع+ة	CONJ+NOUN+NSUFF
1	A	101	11	وبصير	و+ب+صير	CONJ+FUT_PART+V
1	A	101	12	كمان	كمان	ADV
1	A	101	13	الاربعا	ال+اربعا	DET+NOUN
1	A	101	14	الكويس	ال+كويس	DET+ADJ
1	A	101	15	المنتاز	ال+منتاز	DET+ADJ
1	A	101	16	😍	😍	EMOT
1	A	101	17	😍	😍	EMOT
1	A	101	18	EOS	EOS	EOS
2	B	102	1	@tayfour_ahmad	@tayfour_ahmad	MENTION
2	B	102	2	ههههههههه	ههههههههه	EMOT
2	B	102	3	اختصر	اختصر	V
2	B	102	4	ع	ع	PREP
2	B	102	5	حالو	حال+و	NOUN+PRON
2	B	102	6	0	0	PUNC
2	B	102	7	0	0	PUNC
2	B	102	8	بس	بس	PART
2	B	102	9	اخرتو	اخر+ت+و	NOUN+NSUFF+PRON
2	B	102	10	ينكشف	ينكشف	V
2	B	102	11	وتنمسح	و+تنمسح	CONJ+V
2	B	102	12	فيه	في+ه	PREP+PRON
2	B	102	13	الارض	ال+ارض	DET+NOUN
2	B	102	14	-	-	PUNC
2	B	102	15	0	0	PUNC
2	B	102	16	-	-	PUNC
2	B	102	17	EOS	EOS	EOS
2	A	103	1	@loujainataani	@loujainataani	MENTION
2	A	103	2	وهو	و+هو	CONJ+PRON
2	A	103	3	حل	حل	NOUN
2	A	103	4	بس	بس	PART
2	A	103	5	ما	ما	PART
2	A	103	6	رح	رح	FUT_PART
2	A	103	7	يزبط	يزبط	V
2	A	103	8	،	،	PUNC
2	A	103	9	شو	شو	PART
2	A	103	10	بدنا	بد+نا	NOUN+PRON
2	A	103	11	نغير	نغير	V
2	A	103	12	لنغير	ل+نغير	PREP+V
2	A	103	13	:	:	PUNC
2	A	103	14	/	/	PUNC
2	A	103	15	لالاسف	ل+ال+اسف	PREP+DET+NOUN
2	A	103	16	كله	كل+ه	NOUN+PRON
2	A	103	17	اسوء	اسوء	ADJ
2	A	103	18	من	من	PREP
2	A	103	19	بعضه	بعض+ه	NOUN+PRON
2	A	103	20	:	:	PUNC
2	A	103	21	(	(	PUNC
2	A	103	22	(	(	PUNC
2	A	103	23	EOS	EOS	EOS
2	B	104	1	ناس	ناس	NOUN
2	B	104	2	نفسيتهم	نفسي+ت+هم	NOUN+NSUFF+PRON
2	B	104	3	زفت	زفت	ADJ
2	B	104	4	يطلعون	يطلعون	V
2	B	104	5	يسافرون	يسافر+ون	V+PRON
2	B	104	6	تركيا	تركيا	NOUN
2	B	104	7	وايطاليا	و+ايطاليا	CONJ+NOUN
2	B	104	8	ولندن	و+لندن	CONJ+NOUN
2	B	104	9	ويرجعون	و+يرجع+ون	CONJ+V+PRON
2	B	104	10	نفسياتهم	نفسي+ات+هم	NOUN+NSUFF+PRON
2	B	104	11	زفت	زفت	ADJ
2	B	104	12	☹	☹	EMOT
2	B	104	13	^	^	PUNC
2	B	104	14	وانا	و+انا	CONJ+PRON
2	B	104	15	اروح	اروح	V
2	B	104	16	بنده	بنده	NOUN
2	B	104	17	وارجع	و+ارجع	CONJ+V
2	B	104	18	كني	كن+ي	PART+PRON
2	B	104	19	عروس	عروس	NOUN
2	B	104	20	جايه	جاي+ه	V+PRON
2	B	104	21	من	من	PREP
2	B	104	22	شهر	شهر	NOUN
2	B	104	23	العسل	ال+عسل	DET+NOUN
2	B	104	24	☺	☺	EMOT
2	B	104	25	EOS	EOS	EOS
5	B	105	1	شارع	شارع	NOUN
5	B	105	2	الجاردنز	ال+جاردنز	DET+NOUN
5	B	105	3	0	0	PUNC
5	B	105	4	0	0	PUNC
5	B	105	5	0	0	PUNC
5	B	105	6	0	0	PUNC
5	B	105	7	يا	يا	PART
5	B	105	8	بتلغوا	ب+تلغ+وا	PROG_PART+V+PRON
5	B	105	9	الاشارات	ال+اشار+ات	DET+NOUN+NSUFF
5	B	105	10	0	0	PUNC
5	B	105	11	0	0	PUNC
5	B	105	12	0	0	PUNC
5	B	105	13	يا	يا	PART
5	B	105	14	بتعملوا	ب+تعمل+وا	PROG_PART+V+PRON
5	B	105	15	طابق	طابق	NOUN
5	B	105	16	تاني	تاني	NOUN
5	B	105	17	فوق	فوق	NOUN
5	B	105	18	السيارات	ال+سيار+ات	DET+NOUN+NSUFF
5	B	105	19	0	0	PUNC
5	B	105	20	0	0	PUNC
5	B	105	21	كيف	كيف	PART
5	B	105	22	ما	ما	PART
5	B	105	23	بعرف	ب+عرف	PROG_PART+V
5	B	105	24	0	0	PUNC
5	B	105	25	0	0	PUNC
5	B	105	26	!	!	PUNC
5	B	105	27	!	!	PUNC
5	B	105	28	!	!	PUNC
5	B	105	29	!	!	PUNC
5	B	105	30	؟	؟	PUNC
5	B	105	31	؟	؟	PUNC
5	B	105	32	؟	؟	PUNC
5	B	105	33	؟	؟	PUNC
5	B	105	34	0	0	PUNC
5	B	105	35	0	0	PUNC
5	B	105	36	0	0	PUNC
5	B	105	37	0	0	PUNC
5	B	105	38	0	0	PUNC
5	B	105	39	#ازمه	#ازمه	HASH
5	B	105	40	0	0	PUNC
5	B	105	41	0	0	PUNC
5	B	105	42	0	0	PUNC
5	B	105	43	كل	كل	NOUN
5	B	105	44	الاردن	ال+اردن	DET+NOUN
5	B	105	45	هناك	هناك	ADV
5	B	105	46	EOS	EOS	EOS
5	B	106	1	على	على	PREP
5	B	106	2	فكرة	فكر+ة	NOUN+NSUFF
5	B	106	3	مش	مش	PART
5	B	106	4	اشي	اشي	NOUN
5	B	106	5	خرافي	خرافي	ADJ
5	B	106	6	تكون	تكون	V
5	B	106	7	البنت	ال+بنت	DET+NOUN
5	B	106	8	هيك	هيك	ADV
5	B	106	9	ممكن	ممكن	ADJ
5	B	106	10	تلاقي	تلاقي	V
5	B	106	11	شباب	شباب	NOUN
5	B	106	12	كثير	كثير	NOUN
5	B	106	13	حوليها	حولي+ها	NOUN+PRON
5	B	106	14	بس	بس	PART
5	B	106	15	هس	هس	PART
5	B	106	16	عارفة	عارف+ة	ADJ+NSUFF
5	B	106	17	شو	شو	PART
5	B	106	18	رأيهم	رأي+هم	NOUN+PRON
5	B	106	19	فيها	في+ها	PREP+PRON
5	B	106	20	ولشو	و+ل+شو	CONJ+PREP+PART
5	B	106	21	مكيفين	مكيف+ين	ADJ+NSUFF
5	B	106	22	عليها	علي+ها	PREP+PRON
5	B	106	23	0	0	PUNC
5	B	106	24	0	0	PUNC
5	B	106	25	اول	اول	NOUN
5	B	106	26	عن	عن	PREP
5	B	106	27	اخر	اخر	NOUN
5	B	106	28	راح	راح	FUT_PART
5	B	106	29	ينشطفلك	ينشطف+ل+ك	V+PREP+PRON
5	B	106	30	:	:	PUNC
5	B	106	31	)	)	PUNC
5	B	106	32	EOS	EOS	EOS
1	A	107	1	@ayser_mahaftha	@ayser_mahaftha	MENTION
1	A	107	2	هخههههههههههههههه	هخههههههههههههههه	EMOT
1	A	107	3	انا	انا	PRON
1	A	107	4	بس	بس	ADV
1	A	107	5	اعصب	اعصب	V
1	A	107	6	بسير	ب+سير	PROG_PART+V
1	A	107	7	ادور	ادور	V
1	A	107	8	عليك	علي+ك	PREP+PRON
1	A	107	9	بس	بس	ADV
1	A	107	10	اتفشش	اتفشش	ADV
1	A	107	11	فيك	في+ك	PREP+PRON
1	A	107	12	انا	انا	PRON
1	A	107	13	مستغربه	مستغرب+ه	ADJ+NSUFF
1	A	107	14	لحدا	ل+حدا	PREP+NOUN
1	A	107	15	الان	الان	PART
1	A	107	16	ما	ما	PART
1	A	107	17	اعطيتني	اعطي+ت+ني	V+PRON+PRON
1	A	107	18	ريبورت	ريبورت	NOUN
1	A	107	19	ه	ه	PUNC
1	A	107	20	عنجد	عن+جد	PREP+NOUN
1	A	107	21	البست	ال+بست	DET+NOUN
1	A	107	22	فرند	فرند	NOUN
1	A	107	23	1	1	NUM
1	A	107	24	EOS	EOS	EOS
5	A	108	1	@amroalrweidan	@amroalrweidan	MENTION
5	A	108	2	ههههههههههههههه	ههههههههههههههه	EMOT
5	A	108	3	والله	و+الله	CONJ+NOUN
5	A	108	4	ضحكتني	ضحك+ت+ني	V+PRON+PRON
5	A	108	5	عالاخر	ع+ال+اخر	PREP+DET+NOUN
5	A	108	6	0	0	PUNC
5	A	108	7	..	..	PUNC
5	A	108	8	وانت	و+انت	CONJ+PRON
5	A	108	9	الك	ال+ك	PREP+PRON
5	A	108	10	الاجر	ال+اجر	DET+NOUN
5	A	108	11	انك	ان+ك	PART+PRON
5	A	108	12	بتدل	ب+تدل	PROG_PART+V
5	A	108	13	الناس	ال+ناس	DET+NOUN
5	A	108	14	عليي	علي+ي	PREP+PRON
5	A	108	15	0	0	PUNC
5	A	108	16	0	0	PUNC
5	A	108	17	😊	😊	EMOT
5	A	108	18	يسعدك	يسعد+ك	V+PRON
5	A	108	19	EOS	EOS	EOS
3	B	109	1	#بحزن_عالبنات_لانهم	#بحزن_عالبنات_لانهم	HASH
3	B	109	2	بالاخر	ب+ال+اخر	PREP+DET+NOUN
3	B	109	3	لما	لما	PART
3	B	109	4	مايجي	ما+يجي	PART+V
